SampleID,Taxon,BHC,BHC percent within sample,Lifestyle,Index
37082_2#27,GGB1266,0.009201210348351875,0.5785189122612279,Rural,Combined
37082_2#28,GGB1266,0.003288210799576888,0.14164970644008765,Rural,Combined
37082_2#29,GGB1266,0.014073141735593143,0.7715943282711498,Rural,Combined
37082_2#2,GGB1266,0.0003897381433489297,0.01554179811964553,Urban,Combined
37082_2#30,GGB1266,0.008589607738665815,0.5202365375244248,Rural,Combined
37082_2#31,GGB1266,0.0028491996674279716,0.20403865368293356,Rural,Combined
37082_2#32,GGB1266,0.011153975119936555,0.5798680229140506,Rural,Combined
37082_2#3,GGB1266,0.014727156537030887,0.4859966847380147,Urban,Combined
37082_2#5,GGB1266,8.864930182540742e-06,0.00041496697748175137,Urban,Combined
37082_2#6,GGB1266,0.0008392823722367454,0.017256769061213106,Urban,Combined
37082_2#7,GGB1266,0.006628244138305229,0.2594697414652511,Urban,Combined
37082_2#8,GGB1266,4.6877945768160916e-05,0.0009936105000267826,Urban,Combined
37082_2#9,GGB1266,0.004637126216049745,0.12955438400882208,Urban,Combined
37082_3#10,GGB1266,0.006782164849964948,0.3446760143524703,Rural,Combined
37082_3#11,GGB1266,0.0783865982250124,2.980423018939876,Rural,Combined
37082_3#12,GGB1266,0.02024243056638686,1.0747037267907378,Rural,Combined
37082_3#13,GGB1266,0.030493929588380552,1.4062091270614863,Rural,Combined
37082_3#14,GGB1266,0.0038284018347924127,0.16885811862650094,Rural,Combined
37082_3#15,GGB1266,0.005044257324196783,0.39514423923577696,Rural,Combined
37082_3#17,GGB1266,0.0023417686218541105,0.1610523190433117,Rural,Combined
37082_3#19,GGB1266,0.046536464265331104,2.9080424446605178,Rural,Combined
37082_3#1,GGB1266,0.008773659099723245,0.44599601259770716,Rural,Combined
37082_3#20,GGB1266,0.0034734687416460627,0.21668575841851082,Rural,Combined
37082_3#21,GGB1266,0.00914517860346672,0.4518883790357639,Rural,Combined
37082_3#22,GGB1266,0.0003768053226347108,0.03180965811387708,Rural,Combined
37082_3#23,GGB1266,0.021190259231952432,1.6483281999310602,Rural,Combined
37082_3#24,GGB1266,0.006485827679031297,0.3666653206411288,Rural,Combined
37082_3#25,GGB1266,0.0005383928254503021,0.022252580272752367,Rural,Combined
37082_3#26,GGB1266,0.03923700098182217,2.013254152992374,Rural,Combined
37082_3#27,GGB1266,0.014285364381800288,1.2457794579836519,Rural,Combined
37082_3#28,GGB1266,0.0031694114427004826,0.13066930837040802,Rural,Combined
37082_3#29,GGB1266,0.0035888292237838204,0.4126228402329635,Rural,Combined
37082_3#2,GGB1266,0.010149903223040485,0.48416511056322264,Rural,Combined
37082_3#30,GGB1266,0.008788451263827966,0.4513291262589388,Rural,Combined
37082_3#31,GGB1266,0.010458550933526989,0.7540389341577673,Rural,Combined
37082_3#32,GGB1266,0.036951169884755365,1.3572612696878512,Rural,Combined
37082_3#3,GGB1266,0.015695503702627164,1.2314694696979513,Rural,Combined
37082_3#4,GGB1266,0.003462239795735036,0.12751536906099364,Rural,Combined
37082_3#5,GGB1266,0.0012799470835958304,0.03770112721075777,Rural,Combined
37082_3#6,GGB1266,0.04142252175242542,1.3008415230820196,Rural,Combined
37082_3#7,GGB1266,2.2309950842497072e-08,1.4664870838523831e-06,Rural,Combined
37082_3#8,GGB1266,0.010174033069916651,0.9380321568905177,Rural,Combined
37082_3#9,GGB1266,0.0009869635709976745,0.061877131886228745,Rural,Combined
36703_3#10,GGB82668,0.007211452322854325,0.23518246232877696,Urban,Combined
36703_3#12,GGB82668,0.023608190730611964,1.1610148993352718,Rural,Combined
36703_3#13,GGB82668,0.0012173389148649825,0.03983207763842108,Rural,Combined
36703_3#14,GGB82668,0.0009926902228000636,0.031895297502821614,Rural,Combined
36703_3#15,GGB82668,0.00011713123516185761,0.004244263212959676,Rural,Combined
36703_3#16,GGB82668,0.05604111806458364,3.0042485614920524,Rural,Combined
36703_3#17,GGB82668,0.005504381476654926,0.4348863485671103,Rural,Combined
36703_3#18,GGB82668,0.01778541861953916,0.691356245941033,Rural,Combined
36703_3#19,GGB82668,0.0031738352341897434,0.12498673257177184,Rural,Combined
36703_3#1,GGB82668,0.001616190572079949,0.035428007780123665,Urban,Combined
36703_3#21,GGB82668,0.031632179833530547,1.6942783881979186,Rural,Combined
36703_3#22,GGB82668,0.007190972702764077,0.5415160817610348,Rural,Combined
36703_3#23,GGB82668,0.0001166825874344877,0.007214234308356133,Rural,Combined
36703_3#24,GGB82668,0.009727005637968371,0.7015120559797938,Rural,Combined
36703_3#25,GGB82668,0.020981314304257332,1.2379590184629266,Rural,Combined
36703_3#26,GGB82668,0.0157454757825477,0.7009755845815899,Rural,Combined
36703_3#27,GGB82668,0.01193510915386504,0.8053813071481869,Rural,Combined
36703_3#28,GGB82668,0.023934235770661075,1.4282939007032955,Rural,Combined
36703_3#29,GGB82668,0.0014403652838134954,0.11087182031612355,Rural,Combined
36703_3#2,GGB82668,0.0040307571227584105,0.1300408329125746,Urban,Combined
36703_3#30,GGB82668,0.0015013447440807048,0.10276204030246461,Rural,Combined
36703_3#31,GGB82668,0.013879427013329627,1.0151897117552398,Rural,Combined
36703_3#32,GGB82668,0.018994597984928942,1.1828018024790161,Rural,Combined
36703_3#3,GGB82668,7.935543108999855e-05,0.0018175688755963076,Urban,Combined
36703_3#5,GGB82668,0.002631806878185306,0.1155467635198124,Urban,Combined
36703_3#6,GGB82668,0.004238676748564503,0.28991665127555716,Urban,Combined
36703_3#7,GGB82668,0.011795789589942868,0.22172336679650764,Urban,Combined
36703_3#8,GGB82668,0.01982373376421338,0.39269627786654543,Urban,Combined
36703_3#9,GGB82668,0.008848621115259593,0.20308386375708845,Urban,Combined
37035_1#10,GGB82668,0.0026325572706993013,0.2304918367359186,Rural,Combined
37035_1#11,GGB82668,0.02324979634472171,1.7369563372767718,Rural,Combined
37035_1#12,GGB82668,0.0037090172645484073,0.2690361980199092,Rural,Combined
37035_1#13,GGB82668,0.0017632793403058323,0.19879660062988297,Rural,Combined
37035_1#14,GGB82668,0.020065942099636337,1.5050801209236087,Rural,Combined
37035_1#15,GGB82668,0.0028179066559484997,0.11157747482420277,Rural,Combined
37035_1#16,GGB82668,0.007001866436973961,0.5990455649967718,Rural,Combined
37035_1#17,GGB82668,0.00027855920534171943,0.029523310500274184,Rural,Combined
37035_1#18,GGB82668,0.008141740960085653,0.4847896022649991,Rural,Combined
37035_1#1,GGB82668,0.020010027705851193,0.8567703819170155,Rural,Combined
37035_1#20,GGB82668,0.00330897457148974,0.2184901667274729,Rural,Combined
37035_1#21,GGB82668,0.012330605798929264,0.503954432486535,Rural,Combined
37035_1#22,GGB82668,0.016119254018563477,0.5149524076487019,Rural,Combined
37035_1#23,GGB82668,0.005621765238452166,0.3289464981430848,Rural,Combined
37035_1#24,GGB82668,0.05871525328792653,2.8580852325383486,Rural,Combined
37035_1#25,GGB82668,0.012907372536695732,1.0469326140758737,Rural,Combined
37035_1#26,GGB82668,0.0012032650257141504,0.10230876857932686,Rural,Combined
37035_1#27,GGB82668,0.0026407095140462676,0.21555173338359493,Rural,Combined
37035_1#29,GGB82668,0.00023063228930821192,0.006570295500648404,Urban,Combined
37035_1#2,GGB82668,0.08958152287707968,3.4955990095733274,Rural,Combined
37035_1#30,GGB82668,6.485072423399583e-05,0.0020513853004672576,Urban,Combined
37035_1#31,GGB82668,0.003209673920386243,0.09720392954094506,Urban,Combined
37035_1#32,GGB82668,0.006293410753565402,0.3131662376405213,Urban,Combined
37035_1#3,GGB82668,3.3998445897192588e-06,0.00010914750251192575,Rural,Combined
37035_1#4,GGB82668,0.01750583981380331,0.8135892632946908,Rural,Combined
37035_1#5,GGB82668,0.012837449313383813,0.732011797204814,Rural,Combined
37035_1#6,GGB82668,0.006524663886149996,0.2351168807213597,Rural,Combined
37035_1#7,GGB82668,0.006229148613971001,0.6331663512889485,Rural,Combined
37035_1#8,GGB82668,0.0005639655216029929,0.01575629097180912,Rural,Combined
37035_1#9,GGB82668,0.04366773581692439,1.6285392069016495,Rural,Combined
37035_2#10,GGB82668,0.06254752342851921,1.4714663383485733,Urban,Combined
37035_2#11,GGB82668,0.0962077208977079,2.828728054100999,Urban,Combined
37035_2#12,GGB82668,0.05103090543723412,1.5619178423273004,Urban,Combined
37035_2#13,GGB82668,0.0026274892868580315,0.06998907124252673,Urban,Combined
37035_2#14,GGB82668,0.0025825195722958363,0.09737863423242295,Urban,Combined
37035_2#15,GGB82668,0.014791436976796041,0.2511636080083435,Urban,Combined
37035_2#16,GGB82668,0.0027798599192627163,0.057711212049060163,Urban,Combined
37035_2#17,GGB82668,0.0007461651925396498,0.0176873396703473,Urban,Combined
37035_2#18,GGB82668,0.01182457358816267,0.24419777028295994,Urban,Combined
37035_2#19,GGB82668,0.003339313898134997,0.06760701906764967,Urban,Combined
37035_2#1,GGB82668,0.0009234229581653995,0.018272736933373807,Urban,Combined
37035_2#20,GGB82668,0.022971389317033106,0.4535986439850847,Urban,Combined
37035_2#21,GGB82668,0.002588148784165322,0.10114404650648455,Urban,Combined
37035_2#23,GGB82668,0.019435671488452343,0.5321788510590837,Urban,Combined
37035_2#24,GGB82668,0.0030186630783349756,0.12532478462005908,Urban,Combined
37035_2#25,GGB82668,0.0024348024938917645,0.05688750295381019,Urban,Combined
37035_2#26,GGB82668,0.00896739850589313,0.17706534235125174,Urban,Combined
37035_2#27,GGB82668,0.0020094427391642083,0.04369320437637024,Urban,Combined
37035_2#28,GGB82668,0.011363653520169924,0.5170338167246733,Urban,Combined
37035_2#29,GGB82668,0.02155222249906098,0.516070784704129,Urban,Combined
37035_2#2,GGB82668,0.0208248477569539,0.4429330957639077,Urban,Combined
37035_2#30,GGB82668,0.028636671161042866,0.7279596325840566,Urban,Combined
37035_2#31,GGB82668,0.04834427684091511,1.0252970111026474,Urban,Combined
37035_2#32,GGB82668,0.02150796726099552,0.4321565479496823,Urban,Combined
37035_2#3,GGB82668,0.026932099779311502,0.6238504874725381,Urban,Combined
37035_2#4,GGB82668,0.004194593925486469,0.08561808224205608,Urban,Combined
37035_2#5,GGB82668,0.05089229736957125,1.329067593437094,Urban,Combined
37035_2#6,GGB82668,8.07966515606494e-05,0.0019492175592994204,Urban,Combined
37035_2#7,GGB82668,0.012946599786366086,0.36642009133985837,Urban,Combined
37035_2#8,GGB82668,0.004029904561581833,0.11059637049300923,Urban,Combined
37035_2#9,GGB82668,0.0068165983090297,0.1894509454611488,Urban,Combined
37035_7#10,GGB82668,0.004341553765258099,0.1591607617651914,Rural,Combined
37035_7#11,GGB82668,0.0027078601726390245,0.15697233022575016,Rural,Combined
37035_7#12,GGB82668,0.0008856850557624331,0.059475499702631045,Rural,Combined
37035_7#13,GGB82668,7.212874175333243e-05,0.003049709231083496,Rural,Combined
37035_7#14,GGB82668,9.55682314849501e-05,0.0077538626563152,Rural,Combined
37035_7#15,GGB82668,0.005000624275152506,0.4240328831520609,Rural,Combined
37035_7#16,GGB82668,0.005879876491799685,0.23646633694138558,Rural,Combined
37035_7#17,GGB82668,0.0513785983568446,2.953683978311058,Rural,Combined
37035_7#19,GGB82668,0.0313639715676774,2.0516164807263877,Rural,Combined
37035_7#1,GGB82668,0.02448113134846316,1.7484613563593452,Rural,Combined
37035_7#20,GGB82668,0.005433417245630054,0.5684843831670979,Rural,Combined
37035_7#21,GGB82668,0.0068052540056599605,0.45012851891040007,Rural,Combined
37035_7#22,GGB82668,0.037711361253568394,2.0844976466685896,Rural,Combined
37035_7#23,GGB82668,0.039729066033610545,2.4777266811791305,Rural,Combined
37035_7#24,GGB82668,0.014529106704970766,0.5436594054808529,Rural,Combined
37035_7#25,GGB82668,0.00100313242648168,0.02924716196613833,Rural,Combined
37035_7#2,GGB82668,0.00126335747978152,0.09531759794861111,Rural,Combined
37035_7#3,GGB82668,3.6808877719180562e-06,0.00023900840064273532,Rural,Combined
37035_7#4,GGB82668,0.0007276481913657034,0.05408091877091994,Rural,Combined
37035_7#5,GGB82668,0.002245185997254935,0.10507346361336573,Rural,Combined
37035_7#6,GGB82668,0.010826318707933531,0.42119550352683444,Rural,Combined
37035_7#7,GGB82668,0.006244056892709549,0.3248224083743904,Rural,Combined
37035_7#8,GGB82668,0.010150308102856708,0.37844657176931434,Rural,Combined
37035_7#9,GGB82668,0.027749022730118207,1.0760761293022951,Rural,Combined
37082_1#10,GGB82668,0.037761718093172705,1.4372883666813914,Urban,Combined
37082_1#11,GGB82668,0.0035440118432130655,0.11355186373926797,Urban,Combined
37082_1#12,GGB82668,0.004391228554059964,0.09358393437335438,Urban,Combined
37082_1#13,GGB82668,0.02210705497711215,0.5495488306137595,Urban,Combined
37082_1#14,GGB82668,0.014468812757280493,0.38980146396728826,Urban,Combined
37082_1#15,GGB82668,0.000212886532636791,0.005829686109121179,Urban,Combined
37082_1#16,GGB82668,0.00042564437802982053,0.016231310046527496,Urban,Combined
37082_1#17,GGB82668,0.020034983708123826,0.6518302502643052,Urban,Combined
37082_1#18,GGB82668,0.0012221123240237295,0.035377000179608056,Urban,Combined
37082_1#19,GGB82668,5.0961281207907636e-05,0.0012584024799429598,Urban,Combined
