number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
520,0.5796103922562187,2024-12-18 23:48:53.498756,2024-12-18 23:48:53.621424,0 days 00:00:00.122668,kmeans,abundance,1.1,8,COMPLETE
521,0.5007117838562174,2024-12-18 23:48:53.622920,2024-12-18 23:48:53.741595,0 days 00:00:00.118675,kmeans,abundance,1.6,7,COMPLETE
522,0.5537414273613055,2024-12-18 23:48:53.743082,2024-12-18 23:48:53.867987,0 days 00:00:00.124905,kmeans,abundance,1.2000000000000002,10,COMPLETE
523,0.5877205443417904,2024-12-18 23:48:53.869492,2024-12-18 23:48:53.989914,0 days 00:00:00.120422,kmeans,abundance,1.8,10,COMPLETE
524,0.6143660026352137,2024-12-18 23:48:53.991408,2024-12-18 23:48:54.112176,0 days 00:00:00.120768,kmeans,abundance,2.0,10,COMPLETE
525,0.6780092391241305,2024-12-18 23:48:54.113689,2024-12-18 23:48:54.237070,0 days 00:00:00.123381,kmeans,abundance,1.5,10,COMPLETE
526,0.5683298676813947,2024-12-18 23:48:54.238563,2024-12-18 23:48:54.359845,0 days 00:00:00.121282,kmeans,abundance,1.5,8,COMPLETE
527,0.5412961438993884,2024-12-18 23:48:54.361345,2024-12-18 23:48:54.481711,0 days 00:00:00.120366,kmeans,abundance,1.5,10,COMPLETE
528,0.553632845448249,2024-12-18 23:48:54.483111,2024-12-18 23:48:54.602984,0 days 00:00:00.119873,kmeans,abundance,1.4000000000000001,8,COMPLETE
529,0.537140338071549,2024-12-18 23:48:54.604492,2024-12-18 23:48:54.723040,0 days 00:00:00.118548,kmeans,abundance,1.5,10,COMPLETE
530,0.5336416276882748,2024-12-18 23:48:54.724521,2024-12-18 23:48:54.846189,0 days 00:00:00.121668,kmeans,abundance,1.5,10,COMPLETE
531,0.5030492321215255,2024-12-18 23:48:54.847678,2024-12-18 23:48:54.966577,0 days 00:00:00.118899,kmeans,abundance,1.5,10,COMPLETE
532,0.4592543545920372,2024-12-18 23:48:54.968056,2024-12-18 23:48:55.089155,0 days 00:00:00.121099,kmeans,abundance,1.4000000000000001,10,COMPLETE
533,0.5303826405918405,2024-12-18 23:48:55.090653,2024-12-18 23:48:55.211326,0 days 00:00:00.120673,kmeans,abundance,2.1,8,COMPLETE
534,0.5568242563373785,2024-12-18 23:48:55.212412,2024-12-18 23:48:55.331609,0 days 00:00:00.119197,kmeans,abundance,1.2000000000000002,10,COMPLETE
535,0.5372799171827579,2024-12-18 23:48:55.333085,2024-12-18 23:48:55.450933,0 days 00:00:00.117848,kmeans,abundance,2.2,10,COMPLETE
536,0.4626675633400401,2024-12-18 23:48:55.452422,2024-12-18 23:48:55.576238,0 days 00:00:00.123816,kmeans,abundance,1.0,6,COMPLETE
537,0.528649759285582,2024-12-18 23:48:55.577741,2024-12-18 23:48:55.702269,0 days 00:00:00.124528,kmeans,abundance,1.4000000000000001,10,COMPLETE
538,0.4882784739035085,2024-12-18 23:48:55.703769,2024-12-18 23:48:55.826622,0 days 00:00:00.122853,kmeans,abundance,1.6,8,COMPLETE
539,0.5631719005911794,2024-12-18 23:48:55.828111,2024-12-18 23:48:55.946356,0 days 00:00:00.118245,kmeans,abundance,2.3000000000000003,10,COMPLETE
540,0.5283450149909857,2024-12-18 23:48:55.947837,2024-12-18 23:48:56.070967,0 days 00:00:00.123130,kmeans,abundance,1.4000000000000001,10,COMPLETE
541,0.560886964945812,2024-12-18 23:48:56.072432,2024-12-18 23:48:56.193521,0 days 00:00:00.121089,kmeans,abundance,2.0,10,COMPLETE
542,0.5764604486747638,2024-12-18 23:48:56.194980,2024-12-18 23:48:56.311565,0 days 00:00:00.116585,kmeans,abundance,1.9000000000000001,8,COMPLETE
543,0.608005640923405,2024-12-18 23:48:56.313038,2024-12-18 23:48:56.430678,0 days 00:00:00.117640,kmeans,abundance,1.6,10,COMPLETE
544,0.5281325149001466,2024-12-18 23:48:56.432190,2024-12-18 23:48:56.551948,0 days 00:00:00.119758,kmeans,abundance,1.5,7,COMPLETE
545,0.655086042123556,2024-12-18 23:48:56.553446,2024-12-18 23:48:56.671022,0 days 00:00:00.117576,kmeans,abundance,1.9000000000000001,10,COMPLETE
546,0.6649878419285595,2024-12-18 23:48:56.672491,2024-12-18 23:48:56.791828,0 days 00:00:00.119337,kmeans,abundance,1.9000000000000001,8,COMPLETE
547,0.5249256334545161,2024-12-18 23:48:56.793327,2024-12-18 23:48:56.913099,0 days 00:00:00.119772,kmeans,abundance,1.9000000000000001,10,COMPLETE
548,0.6877192386284658,2024-12-18 23:48:56.914598,2024-12-18 23:48:57.034829,0 days 00:00:00.120231,kmeans,abundance,1.9000000000000001,10,COMPLETE
549,0.5389326661730584,2024-12-18 23:48:57.036334,2024-12-18 23:48:57.155996,0 days 00:00:00.119662,kmeans,abundance,1.9000000000000001,10,COMPLETE
550,0.5807075409355712,2024-12-18 23:48:57.157499,2024-12-18 23:48:57.281431,0 days 00:00:00.123932,kmeans,abundance,2.0,10,COMPLETE
551,0.5388625357334448,2024-12-18 23:48:57.282943,2024-12-18 23:48:57.401432,0 days 00:00:00.118489,kmeans,abundance,1.9000000000000001,8,COMPLETE
552,0.6887914996484358,2024-12-18 23:48:57.402933,2024-12-18 23:48:57.523479,0 days 00:00:00.120546,kmeans,abundance,1.9000000000000001,10,COMPLETE
553,0.5903985147126076,2024-12-18 23:48:57.524995,2024-12-18 23:48:57.646987,0 days 00:00:00.121992,kmeans,abundance,1.9000000000000001,10,COMPLETE
554,0.5879245976752097,2024-12-18 23:48:57.648392,2024-12-18 23:48:57.764924,0 days 00:00:00.116532,kmeans,abundance,2.0,10,COMPLETE
555,0.6909014285614982,2024-12-18 23:48:57.766437,2024-12-18 23:48:57.884883,0 days 00:00:00.118446,kmeans,abundance,1.9000000000000001,10,COMPLETE
556,0.544810623350999,2024-12-18 23:48:57.886372,2024-12-18 23:48:58.011623,0 days 00:00:00.125251,kmeans,abundance,1.9000000000000001,10,COMPLETE
557,0.500154773275807,2024-12-18 23:48:58.013101,2024-12-18 23:48:58.138586,0 days 00:00:00.125485,kmeans,abundance,1.9000000000000001,5,COMPLETE
558,0.41474528199140726,2024-12-18 23:48:58.139957,2024-12-18 23:48:58.259261,0 days 00:00:00.119304,kmeans,abundance,2.0,10,COMPLETE
559,0.565377395229199,2024-12-18 23:48:58.260666,2024-12-18 23:48:58.377768,0 days 00:00:00.117102,kmeans,abundance,1.9000000000000001,10,COMPLETE
560,0.6299912199335512,2024-12-18 23:48:58.379274,2024-12-18 23:48:58.499001,0 days 00:00:00.119727,kmeans,abundance,1.9000000000000001,10,COMPLETE
561,0.6253664578392027,2024-12-18 23:48:58.500521,2024-12-18 23:48:58.618340,0 days 00:00:00.117819,kmeans,abundance,1.9000000000000001,10,COMPLETE
562,0.45845082266495485,2024-12-18 23:48:58.619831,2024-12-18 23:48:58.737865,0 days 00:00:00.118034,kmeans,abundance,2.0,10,COMPLETE
563,0.4846706618169472,2024-12-18 23:48:58.739384,2024-12-18 23:48:58.860323,0 days 00:00:00.120939,kmeans,abundance,2.0,10,COMPLETE
564,0.5569127071244132,2024-12-18 23:48:58.861812,2024-12-18 23:48:58.982463,0 days 00:00:00.120651,kmeans,abundance,1.9000000000000001,10,COMPLETE
565,0.5297088497088086,2024-12-18 23:48:58.983873,2024-12-18 23:48:59.105467,0 days 00:00:00.121594,kmeans,abundance,1.9000000000000001,10,COMPLETE
566,0.5227383184261107,2024-12-18 23:48:59.106975,2024-12-18 23:48:59.230504,0 days 00:00:00.123529,kmeans,abundance,2.0,10,COMPLETE
567,0.5736948861507106,2024-12-18 23:48:59.232015,2024-12-18 23:48:59.349297,0 days 00:00:00.117282,kmeans,abundance,1.9000000000000001,10,COMPLETE
568,0.5656257115164895,2024-12-18 23:48:59.350778,2024-12-18 23:48:59.469464,0 days 00:00:00.118686,kmeans,abundance,1.9000000000000001,10,COMPLETE
569,0.594906431492458,2024-12-18 23:48:59.470955,2024-12-18 23:48:59.589524,0 days 00:00:00.118569,kmeans,abundance,2.0,10,COMPLETE
570,0.5638965460549438,2024-12-18 23:48:59.591015,2024-12-18 23:48:59.709782,0 days 00:00:00.118767,kmeans,abundance,2.0,10,COMPLETE
571,0.582388539378294,2024-12-18 23:48:59.711279,2024-12-18 23:48:59.829944,0 days 00:00:00.118665,kmeans,abundance,2.1,10,COMPLETE
572,0.6139777640033909,2024-12-18 23:48:59.831433,2024-12-18 23:48:59.954333,0 days 00:00:00.122900,kmeans,abundance,1.9000000000000001,10,COMPLETE
573,0.6430270738894086,2024-12-18 23:48:59.955849,2024-12-18 23:49:00.077547,0 days 00:00:00.121698,kmeans,abundance,1.9000000000000001,10,COMPLETE
574,0.5268039822843396,2024-12-18 23:49:00.079036,2024-12-18 23:49:00.203127,0 days 00:00:00.124091,kmeans,abundance,1.8,10,COMPLETE
575,0.5890997729557158,2024-12-18 23:49:00.204624,2024-12-18 23:49:00.324590,0 days 00:00:00.119966,kmeans,abundance,2.0,10,COMPLETE
576,0.5107069202809272,2024-12-18 23:49:00.326076,2024-12-18 23:49:00.447961,0 days 00:00:00.121885,kmeans,abundance,1.9000000000000001,10,COMPLETE
577,0.5148683819826799,2024-12-18 23:49:00.449379,2024-12-18 23:49:00.574002,0 days 00:00:00.124623,kmeans,abundance,2.1,10,COMPLETE
578,0.5825735077119482,2024-12-18 23:49:00.575517,2024-12-18 23:49:00.699532,0 days 00:00:00.124015,kmeans,abundance,1.8,10,COMPLETE
579,0.4697964344238697,2024-12-18 23:49:00.701028,2024-12-18 23:49:00.821861,0 days 00:00:00.120833,kmeans,abundance,2.0,10,COMPLETE
580,0.5644573998021574,2024-12-18 23:49:00.823371,2024-12-18 23:49:00.944839,0 days 00:00:00.121468,kmeans,abundance,1.8,10,COMPLETE
581,0.44749764237030104,2024-12-18 23:49:00.946349,2024-12-18 23:49:01.067243,0 days 00:00:00.120894,kmeans,abundance,1.9000000000000001,10,COMPLETE
582,0.42005069206506745,2024-12-18 23:49:01.068701,2024-12-18 23:49:01.189732,0 days 00:00:00.121031,kmeans,abundance,2.0,10,COMPLETE
583,0.45513373015027536,2024-12-18 23:49:01.191255,2024-12-18 23:49:01.318108,0 days 00:00:00.126853,kmeans,abundance,0.7000000000000001,10,COMPLETE
584,0.5770483968927813,2024-12-18 23:49:01.319686,2024-12-18 23:49:01.439243,0 days 00:00:00.119557,kmeans,abundance,1.8,10,COMPLETE
585,0.55118815737201,2024-12-18 23:49:01.440662,2024-12-18 23:49:01.559929,0 days 00:00:00.119267,kmeans,abundance,1.9000000000000001,10,COMPLETE
586,0.530862244953331,2024-12-18 23:49:01.561515,2024-12-18 23:49:01.686185,0 days 00:00:00.124670,kmeans,abundance,0.8,4,COMPLETE
587,0.5017807124191725,2024-12-18 23:49:01.687694,2024-12-18 23:49:01.809001,0 days 00:00:00.121307,kmeans,abundance,1.9000000000000001,10,COMPLETE
588,0.5460419682171342,2024-12-18 23:49:01.810514,2024-12-18 23:49:01.931896,0 days 00:00:00.121382,kmeans,abundance,2.1,10,COMPLETE
589,0.6170416604509222,2024-12-18 23:49:01.933413,2024-12-18 23:49:02.058383,0 days 00:00:00.124970,kmeans,abundance,1.9000000000000001,10,COMPLETE
590,0.6687301411644556,2024-12-18 23:49:02.059541,2024-12-18 23:49:02.182570,0 days 00:00:00.123029,kmeans,abundance,2.0,10,COMPLETE
591,0.575294606722157,2024-12-18 23:49:02.184095,2024-12-18 23:49:02.306218,0 days 00:00:00.122123,kmeans,abundance,2.0,10,COMPLETE
592,0.5286045037278185,2024-12-18 23:49:02.307751,2024-12-18 23:49:02.427700,0 days 00:00:00.119949,kmeans,abundance,2.1,10,COMPLETE
593,0.5555431344038332,2024-12-18 23:49:02.429089,2024-12-18 23:49:02.547597,0 days 00:00:00.118508,kmeans,abundance,2.0,10,COMPLETE
594,0.5796775589009302,2024-12-18 23:49:02.548991,2024-12-18 23:49:02.669712,0 days 00:00:00.120721,kmeans,abundance,2.0,6,COMPLETE
595,0.5349351870942766,2024-12-18 23:49:02.671225,2024-12-18 23:49:02.790884,0 days 00:00:00.119659,kmeans,abundance,2.1,10,COMPLETE
596,0.5332697217832846,2024-12-18 23:49:02.792367,2024-12-18 23:49:02.913696,0 days 00:00:00.121329,kmeans,abundance,2.0,9,COMPLETE
597,0.599667360980976,2024-12-18 23:49:02.915218,2024-12-18 23:49:03.038368,0 days 00:00:00.123150,kmeans,abundance,1.9000000000000001,10,COMPLETE
598,0.6471945991423916,2024-12-18 23:49:03.039880,2024-12-18 23:49:03.162916,0 days 00:00:00.123036,kmeans,abundance,2.0,10,COMPLETE
599,0.5846735585829422,2024-12-18 23:49:03.164436,2024-12-18 23:49:03.285580,0 days 00:00:00.121144,kmeans,abundance,2.1,10,COMPLETE
600,0.5949046254657567,2024-12-18 23:49:03.287064,2024-12-18 23:49:03.407777,0 days 00:00:00.120713,kmeans,abundance,2.0,10,COMPLETE
601,0.5390889338093174,2024-12-18 23:49:03.409289,2024-12-18 23:49:03.532375,0 days 00:00:00.123086,kmeans,abundance,2.0,9,COMPLETE
602,0.6076304170042782,2024-12-18 23:49:03.533925,2024-12-18 23:49:03.657406,0 days 00:00:00.123481,kmeans,abundance,2.1,10,COMPLETE
603,0.6061656989674703,2024-12-18 23:49:03.658549,2024-12-18 23:49:03.778398,0 days 00:00:00.119849,kmeans,abundance,2.2,10,COMPLETE
604,0.6040206901616486,2024-12-18 23:49:03.779954,2024-12-18 23:49:03.903626,0 days 00:00:00.123672,kmeans,abundance,2.0,10,COMPLETE
605,0.43607152655222925,2024-12-18 23:49:03.905036,2024-12-18 23:49:04.027776,0 days 00:00:00.122740,kmeans,abundance,2.1,7,COMPLETE
606,0.5934382829767096,2024-12-18 23:49:04.029310,2024-12-18 23:49:04.154421,0 days 00:00:00.125111,kmeans,abundance,2.0,10,COMPLETE
607,0.6415635133491246,2024-12-18 23:49:04.155917,2024-12-18 23:49:04.281443,0 days 00:00:00.125526,kmeans,abundance,1.4000000000000001,10,COMPLETE
608,0.5990069554960221,2024-12-18 23:49:04.282963,2024-12-18 23:49:04.406547,0 days 00:00:00.123584,kmeans,abundance,2.0,10,COMPLETE
609,0.5662450126018483,2024-12-18 23:49:04.408068,2024-12-18 23:49:04.529275,0 days 00:00:00.121207,kmeans,abundance,1.9000000000000001,10,COMPLETE
610,0.5247833815297543,2024-12-18 23:49:04.530770,2024-12-18 23:49:04.651759,0 days 00:00:00.120989,kmeans,abundance,2.0,10,COMPLETE
611,0.5373237772707392,2024-12-18 23:49:04.653286,2024-12-18 23:49:04.776665,0 days 00:00:00.123379,kmeans,abundance,1.5,10,COMPLETE
612,0.5464405696777973,2024-12-18 23:49:04.778185,2024-12-18 23:49:04.898814,0 days 00:00:00.120629,kmeans,abundance,2.1,10,COMPLETE
613,0.6304265375500211,2024-12-18 23:49:04.900311,2024-12-18 23:49:05.023423,0 days 00:00:00.123112,kmeans,abundance,1.9000000000000001,9,COMPLETE
614,0.6358348517612851,2024-12-18 23:49:05.024952,2024-12-18 23:49:05.147759,0 days 00:00:00.122807,kmeans,abundance,2.2,10,COMPLETE
615,0.6159522693984067,2024-12-18 23:49:05.149005,2024-12-18 23:49:05.272369,0 days 00:00:00.123364,kmeans,abundance,2.5,10,COMPLETE
616,0.5359402304698285,2024-12-18 23:49:05.273783,2024-12-18 23:49:05.398239,0 days 00:00:00.124456,kmeans,abundance,1.9000000000000001,9,COMPLETE
617,0.5862806952497285,2024-12-18 23:49:05.399781,2024-12-18 23:49:05.523295,0 days 00:00:00.123514,kmeans,abundance,2.0,7,COMPLETE
618,0.6230921830761408,2024-12-18 23:49:05.524826,2024-12-18 23:49:05.649178,0 days 00:00:00.124352,kmeans,abundance,1.4000000000000001,9,COMPLETE
619,0.5231555463635064,2024-12-18 23:49:05.650695,2024-12-18 23:49:05.771331,0 days 00:00:00.120636,kmeans,abundance,2.1,10,COMPLETE
620,0.607350817473484,2024-12-18 23:49:05.772836,2024-12-18 23:49:05.893795,0 days 00:00:00.120959,kmeans,abundance,1.9000000000000001,10,COMPLETE
621,0.525673984490106,2024-12-18 23:49:05.895210,2024-12-18 23:49:06.019159,0 days 00:00:00.123949,kmeans,abundance,2.0,10,COMPLETE
622,0.5410876107253809,2024-12-18 23:49:06.020689,2024-12-18 23:49:06.145692,0 days 00:00:00.125003,kmeans,abundance,1.4000000000000001,10,COMPLETE
623,0.5698356231204288,2024-12-18 23:49:06.147215,2024-12-18 23:49:06.269077,0 days 00:00:00.121862,kmeans,abundance,1.5,10,COMPLETE
624,0.5772759072004175,2024-12-18 23:49:06.270589,2024-12-18 23:49:06.390617,0 days 00:00:00.120028,kmeans,abundance,2.1,10,COMPLETE
625,0.5730665747319597,2024-12-18 23:49:06.392027,2024-12-18 23:49:06.513429,0 days 00:00:00.121402,kmeans,abundance,1.9000000000000001,10,COMPLETE
626,0.5587480248832228,2024-12-18 23:49:06.514925,2024-12-18 23:49:06.637602,0 days 00:00:00.122677,kmeans,abundance,1.9000000000000001,10,COMPLETE
627,0.4702731711060501,2024-12-18 23:49:06.639091,2024-12-18 23:49:06.761118,0 days 00:00:00.122027,kmeans,abundance,2.4000000000000004,10,COMPLETE
628,0.5462224627662428,2024-12-18 23:49:06.762630,2024-12-18 23:49:06.883956,0 days 00:00:00.121326,kmeans,abundance,2.2,9,COMPLETE
629,0.525907888601902,2024-12-18 23:49:06.885489,2024-12-18 23:49:07.012481,0 days 00:00:00.126992,kmeans,abundance,2.0,10,COMPLETE
630,0.5092784548632153,2024-12-18 23:49:07.014010,2024-12-18 23:49:07.142752,0 days 00:00:00.128742,kmeans,abundance,1.5,10,COMPLETE
631,0.5626173814661555,2024-12-18 23:49:07.144264,2024-12-18 23:49:07.268371,0 days 00:00:00.124107,kmeans,abundance,1.4000000000000001,10,COMPLETE
632,0.5962875964620805,2024-12-18 23:49:07.269891,2024-12-18 23:49:07.390559,0 days 00:00:00.120668,kmeans,abundance,2.0,10,COMPLETE
633,0.6704466375489654,2024-12-18 23:49:07.391963,2024-12-18 23:49:07.516524,0 days 00:00:00.124561,kmeans,abundance,1.8,7,COMPLETE
634,0.6049381766277042,2024-12-18 23:49:07.518020,2024-12-18 23:49:07.641471,0 days 00:00:00.123451,kmeans,abundance,1.8,7,COMPLETE
635,0.591276321906497,2024-12-18 23:49:07.642988,2024-12-18 23:49:07.767484,0 days 00:00:00.124496,kmeans,abundance,1.8,7,COMPLETE
636,0.5352080303744898,2024-12-18 23:49:07.769038,2024-12-18 23:49:07.892963,0 days 00:00:00.123925,kmeans,abundance,1.8,7,COMPLETE
637,0.6581681067815799,2024-12-18 23:49:07.894401,2024-12-18 23:49:08.021234,0 days 00:00:00.126833,kmeans,abundance,1.9000000000000001,7,COMPLETE
638,0.6476027223053712,2024-12-18 23:49:08.022661,2024-12-18 23:49:08.147662,0 days 00:00:00.125001,kmeans,abundance,1.9000000000000001,7,COMPLETE
639,0.49179274844674775,2024-12-18 23:49:08.149212,2024-12-18 23:49:08.273309,0 days 00:00:00.124097,kmeans,abundance,1.8,7,COMPLETE
640,0.5939947672068463,2024-12-18 23:49:08.274871,2024-12-18 23:49:08.402587,0 days 00:00:00.127716,kmeans,abundance,1.9000000000000001,7,COMPLETE
641,0.5672961526124922,2024-12-18 23:49:08.404009,2024-12-18 23:49:08.535057,0 days 00:00:00.131048,kmeans,abundance,1.8,6,COMPLETE
642,0.6057886484059268,2024-12-18 23:49:08.536601,2024-12-18 23:49:08.663182,0 days 00:00:00.126581,kmeans,abundance,1.9000000000000001,7,COMPLETE
643,0.5933486333092312,2024-12-18 23:49:08.664723,2024-12-18 23:49:08.787954,0 days 00:00:00.123231,kmeans,abundance,1.9000000000000001,7,COMPLETE
644,0.5842456789586824,2024-12-18 23:49:08.789496,2024-12-18 23:49:08.914179,0 days 00:00:00.124683,kmeans,abundance,1.8,6,COMPLETE
645,0.5522451770450686,2024-12-18 23:49:08.915686,2024-12-18 23:49:09.041827,0 days 00:00:00.126141,kmeans,abundance,1.8,7,COMPLETE
646,0.6580884345049623,2024-12-18 23:49:09.043365,2024-12-18 23:49:09.169064,0 days 00:00:00.125699,kmeans,abundance,2.3000000000000003,7,COMPLETE
647,0.48644239286395335,2024-12-18 23:49:09.170567,2024-12-18 23:49:09.298635,0 days 00:00:00.128068,kmeans,abundance,2.3000000000000003,7,COMPLETE
648,0.6079373282880249,2024-12-18 23:49:09.300057,2024-12-18 23:49:09.422003,0 days 00:00:00.121946,kmeans,abundance,2.5,7,COMPLETE
649,0.5951897104785983,2024-12-18 23:49:09.423526,2024-12-18 23:49:09.547313,0 days 00:00:00.123787,kmeans,abundance,2.3000000000000003,7,COMPLETE
650,0.5668006568917189,2024-12-18 23:49:09.548843,2024-12-18 23:49:09.673768,0 days 00:00:00.124925,kmeans,abundance,2.2,7,COMPLETE
651,0.5860851081018364,2024-12-18 23:49:09.675313,2024-12-18 23:49:09.795787,0 days 00:00:00.120474,kmeans,abundance,2.3000000000000003,7,COMPLETE
652,0.5505527574278917,2024-12-18 23:49:09.797293,2024-12-18 23:49:09.922790,0 days 00:00:00.125497,kmeans,abundance,2.4000000000000004,7,COMPLETE
653,0.5368452968676274,2024-12-18 23:49:09.923992,2024-12-18 23:49:10.049541,0 days 00:00:00.125549,kmeans,abundance,2.5,7,COMPLETE
654,0.5691210218476244,2024-12-18 23:49:10.051069,2024-12-18 23:49:10.179661,0 days 00:00:00.128592,kmeans,abundance,2.4000000000000004,7,COMPLETE
655,0.5472746587590462,2024-12-18 23:49:10.181211,2024-12-18 23:49:10.305074,0 days 00:00:00.123863,kmeans,abundance,2.3000000000000003,6,COMPLETE
656,0.5140178209169887,2024-12-18 23:49:10.306560,2024-12-18 23:49:10.427943,0 days 00:00:00.121383,kmeans,abundance,2.4000000000000004,7,COMPLETE
657,0.5239673257098462,2024-12-18 23:49:10.429459,2024-12-18 23:49:10.554559,0 days 00:00:00.125100,kmeans,abundance,1.9000000000000001,7,COMPLETE
658,0.6329429767537424,2024-12-18 23:49:10.556094,2024-12-18 23:49:10.681487,0 days 00:00:00.125393,kmeans,abundance,1.9000000000000001,7,COMPLETE
659,0.40653941649847497,2024-12-18 23:49:10.682975,2024-12-18 23:49:10.806027,0 days 00:00:00.123052,kmeans,abundance,2.2,7,COMPLETE
660,0.5244495924983977,2024-12-18 23:49:10.807507,2024-12-18 23:49:10.928620,0 days 00:00:00.121113,kmeans,abundance,2.1,6,COMPLETE
661,0.5690952016350342,2024-12-18 23:49:10.930121,2024-12-18 23:49:11.057828,0 days 00:00:00.127707,kmeans,abundance,1.8,7,COMPLETE
662,0.6355943300689119,2024-12-18 23:49:11.059345,2024-12-18 23:49:11.185409,0 days 00:00:00.126064,kmeans,abundance,1.9000000000000001,7,COMPLETE
663,0.6287430697896514,2024-12-18 23:49:11.186935,2024-12-18 23:49:11.308860,0 days 00:00:00.121925,kmeans,abundance,1.9000000000000001,7,COMPLETE
664,0.42996373354094825,2024-12-18 23:49:11.310435,2024-12-18 23:49:11.434403,0 days 00:00:00.123968,kmeans,abundance,2.5,7,COMPLETE
665,0.5794444811291869,2024-12-18 23:49:11.435940,2024-12-18 23:49:11.565672,0 days 00:00:00.129732,kmeans,abundance,1.8,7,COMPLETE
666,0.45286722071368574,2024-12-18 23:49:11.566960,2024-12-18 23:49:11.700407,0 days 00:00:00.133447,kmeans,abundance,0.6000000000000001,6,COMPLETE
667,0.6342653068578802,2024-12-18 23:49:11.701903,2024-12-18 23:49:11.826287,0 days 00:00:00.124384,kmeans,abundance,2.0,7,COMPLETE
668,0.6584416205272917,2024-12-18 23:49:11.827792,2024-12-18 23:49:11.951256,0 days 00:00:00.123464,kmeans,abundance,2.1,5,COMPLETE
669,0.6090526854661499,2024-12-18 23:49:11.952748,2024-12-18 23:49:12.077432,0 days 00:00:00.124684,kmeans,abundance,2.1,6,COMPLETE
670,0.3858014413847956,2024-12-18 23:49:12.078953,2024-12-18 23:49:12.204138,0 days 00:00:00.125185,kmeans,abundance,2.1,5,COMPLETE
671,0.5578144115603726,2024-12-18 23:49:12.205666,2024-12-18 23:49:12.324983,0 days 00:00:00.119317,kmeans,abundance,2.2,5,COMPLETE
672,0.5620500405725574,2024-12-18 23:49:12.326507,2024-12-18 23:49:12.448964,0 days 00:00:00.122457,kmeans,abundance,2.2,4,COMPLETE
673,0.6055172939165474,2024-12-18 23:49:12.450449,2024-12-18 23:49:12.572528,0 days 00:00:00.122079,kmeans,abundance,2.1,5,COMPLETE
674,0.5601658410224325,2024-12-18 23:49:12.574030,2024-12-18 23:49:12.697347,0 days 00:00:00.123317,kmeans,abundance,2.0,7,COMPLETE
675,0.5223879339008911,2024-12-18 23:49:12.698871,2024-12-18 23:49:12.821895,0 days 00:00:00.123024,kmeans,abundance,2.2,4,COMPLETE
676,0.5935930551307926,2024-12-18 23:49:12.823305,2024-12-18 23:49:12.946602,0 days 00:00:00.123297,kmeans,abundance,2.0,8,COMPLETE
677,0.545385518228774,2024-12-18 23:49:12.948143,2024-12-18 23:49:13.076219,0 days 00:00:00.128076,kmeans,abundance,2.1,6,COMPLETE
678,0.5263585607405853,2024-12-18 23:49:13.077405,2024-12-18 23:49:13.205223,0 days 00:00:00.127818,kmeans,abundance,2.0,5,COMPLETE
679,0.5513844035658698,2024-12-18 23:49:13.206759,2024-12-18 23:49:13.334184,0 days 00:00:00.127425,kmeans,abundance,2.3000000000000003,3,COMPLETE
680,0.5535546479862853,2024-12-18 23:49:13.335700,2024-12-18 23:49:13.459569,0 days 00:00:00.123869,kmeans,abundance,2.4000000000000004,7,COMPLETE
681,0.5770814525383193,2024-12-18 23:49:13.461072,2024-12-18 23:49:13.585333,0 days 00:00:00.124261,kmeans,abundance,2.1,6,COMPLETE
682,0.482355770555706,2024-12-18 23:49:13.586759,2024-12-18 23:49:13.709898,0 days 00:00:00.123139,kmeans,abundance,2.0,5,COMPLETE
683,0.5251217008015856,2024-12-18 23:49:13.711431,2024-12-18 23:49:13.835743,0 days 00:00:00.124312,kmeans,abundance,2.1,8,COMPLETE
684,0.5258841293013101,2024-12-18 23:49:13.837207,2024-12-18 23:49:13.963795,0 days 00:00:00.126588,kmeans,abundance,1.3,5,COMPLETE
685,0.5942610887064105,2024-12-18 23:49:13.965296,2024-12-18 23:49:14.091635,0 days 00:00:00.126339,kmeans,abundance,1.9000000000000001,7,COMPLETE
686,0.5814372605323963,2024-12-18 23:49:14.093100,2024-12-18 23:49:14.219197,0 days 00:00:00.126097,kmeans,abundance,2.1,9,COMPLETE
687,0.5488866907076556,2024-12-18 23:49:14.220744,2024-12-18 23:49:14.344723,0 days 00:00:00.123979,kmeans,abundance,1.9000000000000001,9,COMPLETE
688,0.567699404101934,2024-12-18 23:49:14.346145,2024-12-18 23:49:14.472440,0 days 00:00:00.126295,kmeans,abundance,2.2,9,COMPLETE
689,0.5691324875040329,2024-12-18 23:49:14.473850,2024-12-18 23:49:14.600729,0 days 00:00:00.126879,kmeans,abundance,2.0,6,COMPLETE
690,0.6514236788250805,2024-12-18 23:49:14.602241,2024-12-18 23:49:14.727603,0 days 00:00:00.125362,kmeans,abundance,2.0,8,COMPLETE
691,0.6084127226303508,2024-12-18 23:49:14.728824,2024-12-18 23:49:14.855330,0 days 00:00:00.126506,kmeans,abundance,1.9000000000000001,8,COMPLETE
692,0.543744989038927,2024-12-18 23:49:14.856836,2024-12-18 23:49:14.983827,0 days 00:00:00.126991,kmeans,abundance,2.0,7,COMPLETE
693,0.5080655443549897,2024-12-18 23:49:14.985395,2024-12-18 23:49:15.108260,0 days 00:00:00.122865,kmeans,abundance,2.2,4,COMPLETE
