,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Anaerotignum,Phascolarctobacterium,Eubacterium,Lentihominibacter,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Haemophilus,Intestinibacter,Prevotella,Segatella,GGB4585,Holdemanella,Catenibacterium,Paratractidigestivibacter,Anthropogastromicrobium,Oscillibacter,Oliverpabstia,Pseudoflavonifractor,Vescimonas,Leyella,GGB9730,GGB51647,GGB4604,GGB9642,GGB9715,GGB9627,GGB81330,GGB9634,Ellagibacter,GGB4552,Romboutsia,Slackia,GGB3256,GGB4642,Senegalimassilia,GGB9760,GGB9766,GGB49409,Faecalicatena,GGB9708,GGB9758,GGB9790,GGB3304,GGB9759,Brotocaccenecus,Methanobrevibacter,GGB3653,Kineothrix,otros
37082_2#21,0.0008325333333333334,6.253333333333333e-05,6.253333333333333e-05,0.4963825333333332,0.06564253333333334,0.14656253333333333,4.512482533333334,1.1055925333333332,1.1109225333333332,0.008582533333333333,0.09342253333333334,0.3037625333333333,0.2794125333333333,0.5431425333333334,0.024072533333333333,0.041592533333333334,1.4216925333333332,0.21991253333333322,5.711342533333334,21.114812533333335,0.5602525333333335,0.47431253333333323,0.08379253333333334,6.253333333333333e-05,0.16176253333333332,6.253333333333333e-05,6.253333333333333e-05,0.5364625333333334,0.11952253333333333,0.22198253333333332,0.14193253333333333,0.04374253333333333,6.253333333333333e-05,0.13576253333333332,0.3135925333333333,1.8621925333333333,0.021212533333333332,1.4346525333333333,2.0399125333333332,0.010162533333333333,0.0005225333333333333,0.4751025333333333,0.061332533333333335,0.033642533333333335,0.0016325333333333334,0.025522533333333333,0.6746725333333334,0.004932533333333333,6.253333333333333e-05,0.05692253333333323,0.2374625333333333,6.253333333333333e-05,0.5370025333333334,0.39837253333333333,0.4423025333333333,0.038742533333333336,0.0010425333333333334,0.02922253333333333,0.008842533333333333,0.31322253333333333,0.07619253333333334,0.17340253333333322,0.07531253333333333,0.08070253333333334,0.029842533333333334,0.31285253333333324,0.10505253333333324,0.11993253333333334,0.04237253333333334,0.09052253333333334,0.0031525333333333335,1.133372533333333,0.02132253333333333,0.03832253333333334,48.995232533333315
37082_2#22,5.319999999999999e-05,5.3602732,5.319999999999999e-05,2.4376232,0.0015632,0.7554331999999999,5.2207332,0.0156232,1.0291831999999999,0.020953199999999998,1.1942432,0.0178832,5.319999999999999e-05,0.6531731999999999,0.0043232,0.0637231999999999,1.1418732,5.319999999999999e-05,2.1775832,6.1197832,0.1719732,0.1181132,6.3893132,5.319999999999999e-05,0.9691531999999999,5.319999999999999e-05,5.319999999999999e-05,1.0579132,0.14734319999999998,5.319999999999999e-05,5.319999999999999e-05,0.0889532,0.0049532,0.2422932,0.0060132,0.2281531999999999,0.6448931999999999,2.7664832,3.2576232000000003,0.9667131999999999,0.0071832,0.0056432,0.4457632,5.319999999999999e-05,0.0309432,0.0089232,2.8158132,0.08434320000000001,0.5916132,5.319999999999999e-05,0.009043199999999899,5.319999999999999e-05,5.319999999999999e-05,0.5455731999999999,0.5591231999999999,0.1518232,0.3086432,0.3740232,0.0275731999999999,1.0241432,0.7205132,0.8628832,0.1069032,0.18040319999999999,5.319999999999999e-05,5.319999999999999e-05,0.0359132,0.2533432,5.319999999999999e-05,0.1752732,5.319999999999999e-05,4.1409932,0.0660332,5.319999999999999e-05,43.192753200000006
37082_2#23,0.22577693333333332,1.6699369333333334,0.028566933333333336,1.3725069333333333,1.1715169333333333,0.06943693333333333,2.1157869333333337,8.780236933333335,7.268556933333332,0.013776933333333333,0.059696933333333334,0.49360693333333333,0.24529693333333333,1.2188569333333332,5.6933333333333326e-05,0.14733693333333334,1.6246569333333334,0.15196693333333333,0.23649693333333333,0.8682069333333334,5.6933333333333326e-05,0.7373269333333333,0.8644669333333332,0.2811069333333333,0.08109693333333333,5.6933333333333326e-05,5.6933333333333326e-05,1.1044269333333334,0.10809693333333333,5.6933333333333326e-05,0.030186933333333336,0.03573693333333333,0.04482693333333333,0.17601693333333332,5.6933333333333326e-05,1.2999869333333334,0.29356693333333334,2.8890369333333337,0.9646769333333334,5.6933333333333326e-05,0.4117769333333333,0.08938693333333332,5.6933333333333326e-05,1.1891469333333333,0.9974469333333333,0.08293693333333332,2.0279469333333338,0.48212693333333323,0.13181693333333333,0.16664693333333333,0.5955869333333333,0.16579693333333323,0.23003693333333333,2.1429569333333336,5.6933333333333326e-05,5.6933333333333326e-05,5.6933333333333326e-05,0.009796933333333332,0.12284693333333332,2.4805669333333333,0.020776933333333334,0.32959693333333334,0.10391693333333332,0.13569693333333332,5.6933333333333326e-05,0.42851693333333335,1.4471269333333334,0.05875693333333334,5.6933333333333326e-05,0.10988693333333333,0.017086933333333335,2.2034169333333335,0.04072693333333333,5.6933333333333326e-05,47.10409693333333
37082_2#24,4.013333333333333e-05,0.12839013333333335,4.013333333333333e-05,7.864000133333333,0.04576013333333333,4.013333333333333e-05,8.527540133333332,0.013610133333333333,2.3564101333333336,0.6665701333333333,1.7598101333333334,0.05615013333333323,5.287090133333333,2.7343501333333333,4.013333333333333e-05,4.013333333333333e-05,5.951730133333333,0.017410133333333334,0.39122013333333333,11.659280133333333,0.11569013333333333,1.0070201333333333,4.044320133333333,4.013333333333333e-05,17.644800133333334,4.013333333333333e-05,4.013333333333333e-05,0.09192013333333333,0.007400133333333334,4.013333333333333e-05,4.013333333333333e-05,0.006260133333333333,4.013333333333333e-05,0.09313013333333334,4.013333333333333e-05,0.2838601333333333,4.013333333333333e-05,3.3063601333333335,4.013333333333333e-05,1.2242201333333333,4.013333333333333e-05,4.013333333333333e-05,1.9082601333333333,4.013333333333333e-05,4.013333333333333e-05,0.04281013333333323,0.23953013333333334,0.05820013333333333,0.16762013333333334,4.013333333333333e-05,4.013333333333333e-05,4.013333333333333e-05,4.013333333333333e-05,0.0006701333333333333,4.013333333333333e-05,4.013333333333333e-05,0.20028013333333333,0.33478013333333334,0.007390133333333334,0.25170013333333335,0.32712013333333334,0.04387013333333333,4.013333333333333e-05,0.029230133333333335,4.013333333333333e-05,4.013333333333333e-05,4.013333333333333e-05,0.0055101333333333335,4.013333333333333e-05,0.03620013333333333,4.013333333333333e-05,4.013333333333333e-05,4.013333333333333e-05,0.0032701333333333333,21.057970133333377
37082_2#25,5.319999999999999e-05,5.319999999999999e-05,5.319999999999999e-05,0.0223431999999999,0.0976432,5.319999999999999e-05,1.6872331999999999,0.020193199999999998,0.1475532,0.011043199999999899,0.6416031999999999,0.0156232,0.24120319999999998,0.11434319999999991,0.014983199999999999,0.042843200000000005,0.0021532,0.0050532,0.056113199999999905,5.319999999999999e-05,5.319999999999999e-05,0.0025732,0.42796320000000004,5.319999999999999e-05,0.20798319999999998,5.319999999999999e-05,0.0048432,0.0160431999999999,0.38794319999999993,5.319999999999999e-05,0.0005632,0.0030632,5.319999999999999e-05,0.0044532,0.0052731999999999,0.0798932,0.0043732,0.8361232,0.0983832,0.0071232,5.319999999999999e-05,0.0373932,0.3945032,5.319999999999999e-05,0.013613199999999999,5.319999999999999e-05,0.1385532,0.0728932,0.012043199999999999,0.0350031999999999,0.0339532,0.0093732,0.0001432,0.0870231999999999,0.3342232,5.319999999999999e-05,0.0332732,0.0515832,5.319999999999999e-05,0.6435232,0.0696232,0.0113732,5.319999999999999e-05,0.0258731999999999,5.319999999999999e-05,0.030243199999999998,0.0487232,0.0024532,0.013073199999999998,0.0035532,0.5020332,1.2213532,5.319999999999999e-05,0.0066232,90.9604932
37082_2#26,5.4133333333333326e-05,0.10033413333333333,5.4133333333333326e-05,1.5194841333333333,0.04816413333333333,0.009014133333333334,4.338444133333334,0.09729413333333332,3.3355641333333335,0.08676413333333333,0.46140413333333335,0.06589413333333333,0.2658241333333334,1.2157841333333332,5.4133333333333326e-05,0.008704133333333334,0.7627941333333333,0.006314133333333333,0.36200413333333337,0.024424133333333334,0.012304133333333333,0.5878441333333334,0.09675413333333333,5.4133333333333326e-05,0.5175341333333333,5.4133333333333326e-05,5.4133333333333326e-05,0.08060413333333333,0.15657413333333334,5.4133333333333326e-05,5.4133333333333326e-05,0.08467413333333333,5.4133333333333326e-05,0.018784133333333335,5.4133333333333326e-05,0.15350413333333332,0.36310413333333336,3.0139541333333333,0.9031841333333334,0.04798413333333333,0.0032641333333333334,0.07022413333333333,0.07440413333333333,0.07810413333333333,5.4133333333333326e-05,0.009314133333333334,0.6847941333333334,5.4133333333333326e-05,0.18331413333333332,5.4133333333333326e-05,0.0014641333333333332,5.4133333333333326e-05,0.04018413333333333,0.08802413333333332,0.16837413333333334,0.06771413333333333,0.004724133333333333,0.08651413333333333,0.5468341333333333,0.9028841333333334,0.11121413333333333,0.09101413333333333,0.018604133333333234,0.06513413333333333,5.4133333333333326e-05,5.4133333333333326e-05,0.026644133333333334,0.04762413333333323,5.4133333333333326e-05,0.05787413333333333,0.004824133333333333,0.28317413333333336,0.22854413333333323,0.005574133333333233,77.30370413333333
37082_2#27,4.386666666666666e-05,0.3473538666666667,4.386666666666666e-05,2.4369338666666667,0.34548386666666664,4.386666666666666e-05,4.715723866666667,0.6294838666666667,10.174073866666665,0.011313866666666667,1.5600238666666666,0.011143866666666667,0.5814038666666667,1.4289738666666667,0.13617386666666664,4.386666666666666e-05,3.1713538666666667,0.021113866666666665,1.2998038666666665,14.049373866666667,1.1940538666666667,1.3953538666666665,0.013833866666666568,0.018823866666666664,1.2850638666666667,4.386666666666666e-05,4.386666666666666e-05,0.03783386666666667,0.2865738666666667,4.386666666666666e-05,4.386666666666666e-05,0.11480386666666667,4.386666666666666e-05,4.386666666666666e-05,4.386666666666666e-05,1.9944538666666667,4.386666666666666e-05,4.326823866666667,12.036493866666666,1.7248738666666668,4.386666666666666e-05,0.0027438666666666665,4.386666666666666e-05,4.386666666666666e-05,4.386666666666666e-05,0.03744386666666657,0.5248338666666666,0.08257386666666668,4.386666666666666e-05,4.386666666666666e-05,0.019673866666666665,4.386666666666666e-05,0.13795386666666665,0.016043866666666566,0.6350338666666667,0.24170386666666666,4.386666666666666e-05,0.03737386666666667,4.386666666666666e-05,2.735223866666667,0.29093386666666665,0.06433386666666667,0.030403866666666664,0.010533866666666667,4.386666666666666e-05,4.386666666666666e-05,0.11998386666666656,0.08938386666666667,4.386666666666666e-05,4.386666666666666e-05,4.386666666666666e-05,0.10117386666666667,4.386666666666666e-05,4.386666666666666e-05,29.472703866666677
37082_2#28,0.24872160000000001,6.159999999999999e-05,6.159999999999999e-05,0.37180159999999995,0.9697015999999999,6.159999999999999e-05,1.2983016,0.6915916,12.9211916,0.0213016,0.3595316,0.9843616,0.1111716,0.5609216,0.007521599999999899,0.31114159999999996,1.2560716,0.10589159999999999,0.5653016000000001,3.9882116,0.41787159999999995,0.6800416,0.2263616,0.6489916,0.2700416,6.159999999999999e-05,0.0470716,1.1762816,0.1696015999999999,0.0776916,0.06437159999999989,0.0565815999999999,0.018091600000000003,0.0483815999999999,0.2271116,9.8730616,0.3041116,1.2695116,0.8305016000000001,0.030011599999999902,0.4623815999999999,1.4580116,0.0898316,0.2947416,5.008471600000001,0.18209160000000002,0.1496416,5.9770516,6.159999999999999e-05,0.2377416,5.388631600000001,0.2802115999999999,0.35665159999999996,4.995381600000001,0.29932159999999997,0.0394916,0.0072916,0.0479116,6.159999999999999e-05,0.026441600000000003,0.1271216,0.5730316,0.1190416,0.0202716,6.159999999999999e-05,0.3038316,1.0213016,0.10975159999999999,0.25392159999999997,0.06902159999999999,0.019201599999999902,2.6602916,6.159999999999999e-05,6.159999999999999e-05,28.212931600000005
37082_2#29,5.599999999999999e-05,5.599999999999999e-05,5.599999999999999e-05,0.248476,0.17022600000000002,5.599999999999999e-05,0.8298060000000002,5.403036,7.7110460000000005,5.599999999999999e-05,0.16664600000000002,0.47753599999999996,5.599999999999999e-05,0.215976,5.599999999999999e-05,0.15154600000000001,0.230906,0.055226,0.121526,0.5146160000000001,5.599999999999999e-05,0.058726,3.7635959999999997,0.069686,0.002216,5.599999999999999e-05,5.599999999999999e-05,0.713876,0.028436,0.035986,0.018066,0.047866,0.2757559999999999,0.19257600000000002,0.070376,4.2267660000000005,5.599999999999999e-05,0.312886,0.277856,0.17805600000000002,0.008256,0.38418599999999997,0.12937600000000002,0.428426,0.19667600000000002,0.033976,4.506756,0.24149600000000002,1.3111760000000001,0.023586,0.48248599999999997,0.017786,0.909996,1.576856,0.105906,0.8903760000000001,0.0551759999999999,0.019826,0.8626860000000001,2.8820059999999996,0.045216,0.24968600000000002,0.114026,0.027136,5.599999999999999e-05,1.143586,0.19095600000000001,0.037636,0.004076,0.023376,5.599999999999999e-05,0.14999600000000002,5.599999999999999e-05,5.599999999999999e-05,56.377165999999995
37082_2#2,2.043166,0.0010860000000000002,0.647536,0.680956,2.4750859999999997,0.846126,0.490946,9.756756,13.410166,5.599999999999999e-05,0.507186,1.0827360000000001,5.599999999999999e-05,1.457096,0.012886,0.065446,1.759536,0.487116,0.091596,0.41525599999999996,0.214206,5.363116,2.7633859999999997,0.103926,0.005596,0.350956,1.2808760000000001,1.633436,5.599999999999999e-05,0.066386,0.952026,0.608426,5.599999999999999e-05,5.599999999999999e-05,0.49629599999999996,7.695326,5.599999999999999e-05,1.455926,1.393186,5.599999999999999e-05,0.239326,1.200336,0.14575600000000002,0.906196,0.366736,0.796416,0.212646,2.3900259999999998,5.599999999999999e-05,5.599999999999999e-05,2.502226,0.285116,0.022386,3.3960559999999997,5.599999999999999e-05,0.622376,5.599999999999999e-05,5.599999999999999e-05,0.26938599999999996,5.599999999999999e-05,5.599999999999999e-05,0.031846,0.017846,5.599999999999999e-05,0.056846,0.800586,0.26911599999999997,0.0016660000000000002,0.2851459999999999,0.056006,0.18532600000000002,0.2861459999999999,0.4886259999999999,0.123056,23.428216000000006
37082_2#30,5.9733333333333326e-05,5.9733333333333326e-05,5.9733333333333326e-05,0.11571973333333334,1.1456397333333335,0.046069733333333335,2.5254197333333335,4.015959733333332,8.261899733333333,5.9733333333333326e-05,0.7846397333333333,0.9731097333333333,0.03100973333333333,1.1650397333333333,0.04548973333333333,0.15723973333333333,0.8262197333333332,0.013519733333333334,0.15279973333333333,8.293859733333333,0.058759733333333335,1.1203497333333334,1.1939197333333333,0.26919973333333336,0.16504973333333323,5.9733333333333326e-05,5.9733333333333326e-05,0.09826973333333323,0.09838973333333334,0.36028973333333336,5.9733333333333326e-05,0.08737973333333333,2.5436497333333334,0.0012197333333333333,0.005639733333333333,1.2043697333333334,0.23506973333333334,3.4243597333333335,0.9116297333333333,0.34496973333333336,0.10759973333333334,0.25448973333333336,0.024589733333333332,0.4840897333333333,1.4966697333333334,0.09320973333333334,0.45024973333333335,0.47792973333333333,0.9270897333333333,1.3133497333333335,0.02131973333333333,0.08024973333333334,0.062409733333333335,0.45062973333333334,0.4549397333333334,0.5539997333333333,5.9733333333333326e-05,0.07383973333333334,0.08683973333333334,3.3980097333333332,0.006409733333333334,0.12611973333333332,0.27746973333333336,0.04372973333333333,5.9733333333333326e-05,0.22669973333333332,0.12442973333333333,0.08500973333333334,5.9733333333333326e-05,0.05896973333333333,5.9733333333333326e-05,0.33673973333333335,0.019149733333333332,0.02666973333333333,47.180289733333325
37082_2#31,4.8533333333333325e-05,0.17729853333333334,4.8533333333333325e-05,0.4741485333333333,0.03971853333333333,4.8533333333333325e-05,11.741258533333333,0.13336853333333334,0.6554085333333334,0.19415853333333333,6.507188533333333,4.8533333333333325e-05,5.719108533333334,4.899118533333334,4.8533333333333325e-05,4.8533333333333325e-05,0.24349853333333332,0.0008085333333333333,0.056398533333333334,0.4110185333333332,0.04294853333333334,0.12960853333333333,3.1050885333333333,4.8533333333333325e-05,5.956848533333333,0.02281853333333333,4.8533333333333325e-05,0.002068533333333333,1.9547085333333334,0.016888533333333233,0.0023385333333333334,4.8533333333333325e-05,4.8533333333333325e-05,0.035778533333333334,0.024428533333333332,0.2576685333333333,4.8533333333333325e-05,9.683388533333334,3.6999085333333337,0.20293853333333334,4.8533333333333325e-05,0.06264853333333334,1.3949085333333333,4.8533333333333325e-05,0.012618533333333334,0.032248533333333336,1.0107285333333333,4.8533333333333325e-05,4.8533333333333325e-05,0.011568533333333334,0.004298533333333333,4.8533333333333325e-05,0.005288533333333333,4.8533333333333325e-05,5.6267385333333335,0.00037853333333333334,0.23034853333333333,0.4644585333333333,4.8533333333333325e-05,0.6844785333333333,0.9836385333333333,0.21379853333333323,4.8533333333333325e-05,0.02230853333333333,4.8533333333333325e-05,4.8533333333333325e-05,0.0019985333333333334,0.04287853333333334,0.003808533333333233,0.029538533333333332,4.8533333333333325e-05,0.06978853333333333,4.8533333333333325e-05,0.056538533333333335,32.64394853333332
37082_2#32,4.8533333333333325e-05,4.8533333333333325e-05,4.8533333333333325e-05,1.0456885333333332,4.8533333333333325e-05,4.8533333333333325e-05,6.935148533333333,0.021938533333333333,0.5007385333333333,0.4004585333333333,0.8455385333333334,4.8533333333333325e-05,1.0934385333333334,1.1933985333333332,4.8533333333333325e-05,0.0024285333333333332,0.05452853333333334,4.8533333333333325e-05,0.16514853333333335,0.045548533333333335,4.8533333333333325e-05,0.010958533333333334,2.5353885333333337,0.03896853333333333,0.5958985333333333,0.036138533333333334,4.8533333333333325e-05,0.04050853333333333,0.14505853333333332,4.8533333333333325e-05,0.009738533333333334,4.8533333333333325e-05,4.8533333333333325e-05,0.11353853333333333,4.8533333333333325e-05,0.2752485333333332,0.039928533333333335,5.628218533333333,0.005818533333333333,0.3796185333333333,4.8533333333333325e-05,0.03742853333333333,0.4237685333333332,0.009808533333333334,0.10849853333333334,0.05196853333333323,0.5934985333333332,0.01635853333333333,0.05282853333333334,0.07342853333333334,0.07120853333333334,4.8533333333333325e-05,4.8533333333333325e-05,0.6854685333333332,6.044168533333334,0.009538533333333234,0.07943853333333334,0.23093853333333333,4.8533333333333325e-05,0.10282853333333333,0.4630185333333332,0.23608853333333332,4.8533333333333325e-05,0.09793853333333334,4.8533333333333325e-05,0.06458853333333334,4.8533333333333325e-05,0.03998853333333333,4.8533333333333325e-05,0.01993853333333333,0.15774853333333333,1.3334285333333333,0.014348533333333234,4.8533333333333325e-05,66.82158853333333
37082_2#3,4.611045466666667,1.8617154666666667,1.8406654666666666,0.5700254666666666,7.421695466666667,1.8717654666666665,5.072615466666667,1.7905254666666666,20.921565466666667,0.14418546666666665,3.5466666666666664e-05,0.5886754666666667,0.23193546666666656,0.05441546666666666,0.35273546666666666,3.5466666666666664e-05,0.6562054666666666,0.06003546666666666,10.165275466666667,0.5046754666666666,0.4425854666666666,3.0599654666666667,1.0530954666666665,0.019245466666666666,0.013455466666666667,3.5466666666666664e-05,3.5466666666666664e-05,0.21987546666666666,0.4077354666666666,2.0759954666666665,3.5466666666666664e-05,0.11256546666666667,3.5466666666666664e-05,0.024505466666666666,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.051885466666666664,3.5466666666666664e-05,0.09997546666666667,3.5466666666666664e-05,0.08176546666666666,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.057005466666666664,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.08856546666666666,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.024635466666666567,3.5466666666666664e-05,3.5466666666666664e-05,0.004145466666666667,3.5466666666666664e-05,3.2924754666666667,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.11214546666666667,3.5466666666666664e-05,30.03730546666667
37082_2#5,0.49533573333333336,3.538815733333333,0.7631657333333333,5.272325733333334,2.0383057333333334,0.6662357333333334,3.675875733333333,2.428655733333333,10.691545733333333,1.5137657333333332,13.508975733333333,17.776685733333334,1.5714057333333333,4.294525733333334,0.08229573333333334,0.8661357333333334,6.781305733333334,0.05737573333333333,1.1487857333333333,0.6490457333333334,0.7874157333333333,2.339035733333333,0.7791057333333333,0.12606573333333335,0.12279573333333334,4.573333333333333e-05,0.17161573333333333,1.2277957333333331,0.008955733333333334,0.06788573333333334,4.573333333333333e-05,0.12293573333333324,4.573333333333333e-05,4.573333333333333e-05,4.573333333333333e-05,0.5627057333333334,1.6685157333333331,0.03829573333333333,4.573333333333333e-05,4.573333333333333e-05,0.014215733333333333,0.03681573333333333,0.9422457333333334,4.573333333333333e-05,0.006585733333333233,4.573333333333333e-05,0.14724573333333335,0.18888573333333333,4.573333333333333e-05,4.573333333333333e-05,0.11272573333333334,4.573333333333333e-05,4.573333333333333e-05,4.573333333333333e-05,4.573333333333333e-05,4.573333333333333e-05,0.012135733333333234,4.573333333333333e-05,2.1037157333333334,4.573333333333333e-05,4.573333333333333e-05,0.04254573333333333,4.573333333333333e-05,4.573333333333333e-05,0.008895733333333334,0.15877573333333334,0.015165733333333334,4.573333333333333e-05,0.11266573333333334,4.573333333333333e-05,4.573333333333333e-05,4.573333333333333e-05,0.32596573333333334,4.573333333333333e-05,9.92653573333336
37082_2#6,1.3667448,1.1167348,2.6882748,0.5797648,1.1994247999999998,0.5240848000000001,1.2149047999999998,3.1992148,28.6796948,0.0374148,1.2442148,30.8257648,0.3420148,1.3355747999999998,4.48e-05,1.9982048,1.1228647999999999,0.3237148,0.7675248,0.1684448,0.6633048,0.7634448,0.9230848,0.0331548,0.004644799999999999,0.0116948,1.1841948,0.4122848,0.0232048,0.3609348,0.0026647999999999,4.48e-05,4.48e-05,4.48e-05,4.48e-05,1.4379848,0.0084848,4.48e-05,4.48e-05,4.48e-05,0.0249648,0.007924800000000001,0.4931848,4.48e-05,0.2594648,4.48e-05,0.3211447999999999,0.036884799999999995,0.013714800000000001,4.48e-05,0.6195148,4.48e-05,4.48e-05,4.48e-05,4.48e-05,0.0113848,4.48e-05,4.48e-05,1.3209347999999999,4.48e-05,4.48e-05,0.08736479999999999,4.48e-05,4.48e-05,0.0997448,1.2474748,4.48e-05,4.48e-05,0.8326148,4.48e-05,4.48e-05,4.48e-05,1.2592648,4.48e-05,8.79954479999999
37082_2#7,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.8199352,2.5199999999999996e-05,0.06298519999999991,7.5734352,2.5199999999999996e-05,4.6351852,0.4468252,5.303005199999999,27.8362252,9.5649052,5.096315199999999,2.5199999999999996e-05,0.0589552,20.7645252,2.5199999999999996e-05,0.1582052,2.5199999999999996e-05,2.5199999999999996e-05,4.052375199999999,2.5199999999999996e-05,0.5385852000000001,0.0884052,2.5199999999999996e-05,2.5199999999999996e-05,0.3893152,0.2967452,0.0022852000000000003,2.5199999999999996e-05,0.0012052,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.0127352,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.1088252,2.5199999999999996e-05,0.7332752,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.1874052,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.0288152,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,0.0045752,0.032415200000000005,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,2.5199999999999996e-05,11.201325200000019
37082_2#8,0.16495693333333333,0.011616933333333333,0.3321869333333333,0.4872569333333333,1.5391769333333334,0.13742693333333333,0.5120869333333333,1.2156869333333333,0.3118069333333333,0.08442693333333333,0.36712693333333335,0.015646933333333335,1.3033169333333334,0.6755869333333333,0.10610693333333333,0.050586933333333334,1.4891269333333332,5.6933333333333326e-05,0.029536933333333334,0.0037869333333333333,0.05981693333333323,1.2616969333333334,0.13914693333333322,5.6933333333333326e-05,0.022966933333333335,0.016166933333333335,0.14583693333333334,0.7636469333333333,0.019216933333333335,5.6933333333333326e-05,0.009226933333333333,0.3130969333333333,0.005096933333333334,5.6933333333333326e-05,0.011886933333333334,1.4020069333333334,5.7385269333333335,5.6933333333333326e-05,5.6933333333333326e-05,5.6933333333333326e-05,0.16487693333333334,0.39631693333333334,0.004856933333333334,0.04097693333333333,0.002266933333333333,0.8143569333333333,0.009876933333333332,3.9967769333333334,0.8247269333333332,5.6933333333333326e-05,0.09599693333333333,5.6933333333333326e-05,0.020816933333333336,0.31671693333333334,5.6933333333333326e-05,0.7458169333333333,0.04140693333333333,0.021346933333333335,5.6933333333333326e-05,9.221236933333333,5.6933333333333326e-05,0.14865693333333332,0.007586933333333334,0.002426933333333333,0.15607693333333333,0.026036933333333335,0.6491869333333333,0.026726933333333234,0.15214693333333332,0.00033693333333333336,0.06895693333333333,5.6933333333333326e-05,0.6282869333333333,5.6933333333333326e-05,62.66861693333333
37082_2#9,1.4329832,0.6036632,0.8004032,0.1874032,0.2487632,5.319999999999999e-05,0.1448931999999999,1.3112332,3.4681132000000003,0.0058132,0.25194320000000003,5.319999999999999e-05,5.319999999999999e-05,1.3085432,0.0065232,0.18128319999999998,0.7556531999999999,0.0045731999999999,0.031833200000000006,5.319999999999999e-05,0.0597332,0.5590132,0.0283932,0.0119032,0.0443532,0.011483199999999999,1.1015131999999999,0.045993200000000005,0.14318319999999998,5.319999999999999e-05,0.1272332,0.0067532,5.319999999999999e-05,5.319999999999999e-05,5.319999999999999e-05,2.0683632,5.319999999999999e-05,5.319999999999999e-05,0.2707832,5.319999999999999e-05,0.0210032,0.42029320000000003,0.0328632,5.319999999999999e-05,1.0117132,5.319999999999999e-05,0.27131320000000003,0.0524632,5.319999999999999e-05,5.319999999999999e-05,1.5521832,0.0250332,0.00030320000000000005,0.3851932,0.1145632,0.0333432,0.0057432,5.319999999999999e-05,5.319999999999999e-05,0.7612432,5.319999999999999e-05,0.15642319999999998,0.1104132,0.0085832,0.0039932,0.7210331999999999,1.1413332,0.12666319999999998,1.3572832,0.0379332,0.041253200000000004,0.8060031999999999,0.47236320000000004,0.013873199999999999,75.0923132
