,Feature,Importance,Specie,abundance
9286,265949,0.00022567843176050426,Mycobacterium pseudoshottsii,93.0
8531,658666,0.0002236331966061696,Bacillus bombysepticus,998.0
344,1408,0.00021476365206129933,Bacillus pumilus,36492.0
7249,53358,0.0002130428527936784,Intrasporangium calvum,2036.0
1520,2999062,0.00020745142784323503,Brevibacterium sp. BRM-1,7940.0
6898,2189,0.00020458767921004392,Methanotorris igneus,905.0
5165,748811,0.00020067229572206253,Sulfuritalea hydrogenivorans,2288.0
5754,3012344,0.00019525667640285082,Sphingomonas sp. PAMB00755,2196.0
6007,1612173,0.0001929472449266509,Niveispirillum cyanobacteriorum,3467.0
4483,2956798,0.00018010043524325988,Gilvimarinus sp. DA14,1914.0
7131,2789424,0.00016622395963848373,Actinomyces sp. HMT897,5644.0
3890,2698682,0.00016077704125221862,Lysobacter oculi,1418.0
621,2939494,0.00013603045921060963,Rummeliibacillus sp. G93,6397.0
8725,2980108,0.00013436225375055877,Roseovarius sp. HL-MP18,693.0
4913,871742,0.00013169134280754187,Pseudoduganella flava,4011.0
579,1461582,0.0001300545239353755,Jeotgalicoccus saudimassiliensis,3996.0
9503,2955989,0.0001225914182782318,Immutovirus immuto,83.0
7696,2652721,0.00012237707655497401,Agarivorans sp. B2Z047,617.0
2152,1867,0.00011964586437986103,Actinoplanes teichomyceticus,3676.0
6911,582419,0.00011802129667071026,Thermococcus paralvinellae,766.0
834,2923363,0.00011762214517052055,Bombilactobacillus thymidiniphilus,5441.0
801,2203724,0.00011405349839819538,Oenococcus sicerae,4188.0
2238,2937800,0.00011349405656783949,Conexibacter sp. S30A1,3649.0
4675,2940492,0.00011346831357275898,Acidovorax sp. GBBC 1281,2641.0
3452,28152,0.00011212249132968493,Yersinia kristensenii,957.0
711,2749961,0.00011135700972327947,Lactococcus carnosus,640.0
1190,2987751,0.00011124238998575368,Rhodococcus sp. 75,2488.0
7064,2816909,0.00010962587545857356,Lactococcus sp. LG1074,9612.0
397,3047873,0.00010695072618696303,Neobacillus sp. WH10,9944.0
6152,920,0.00010528997227680582,Acidithiobacillus ferrooxidans,1874.0
2275,374981,0.00010524395177817305,Synechococcus sp. PCC 7003,1419.0
1957,2161816,0.00010517635909556329,Tessaracoccus timonensis,3779.0
8409,2867408,0.00010491675856925225,Pseudomonas sp. 3-2,467.0
2448,114880,0.00010452240124183777,Mycoplasmopsis columbinasalis,986.0
1321,72000,0.00010386947676750642,Kocuria rhizophila,7578.0
5828,407020,0.00010319153261101365,Sphingobium sp. MI1205,2483.0
2714,1617283,0.00010250629060994787,Flavobacterium nitrogenifigens,3085.0
6428,2740405,0.00010149657257805049,Sulfurimonas Candidatus Sulfurimonas marisnigri,2818.0
1106,146827,0.00010122495588082513,Corynebacterium simulans,3618.0
935,2983229,0.00010106617032934988,Bifidobacterium sp. ESL0769,5625.0
2633,2681766,0.00010063330351177696,Maribellus comscasis,7414.0
1440,1561023,9.971782766725539e-05,Curtobacterium sp. MR_MD2014,1768.0
1417,2609255,9.949316802670117e-05,Rathayibacter sp. VKM Ac-2801,1844.0
6686,118000,9.790695902794527e-05,Denitrovibrio acetiphilus,6435.0
3708,198620,9.778904349793523e-05,Pseudomonas koreensis,2097.0
8447,2576932,9.67568644415698e-05,Polynucleobacter sp. MG-6-Vaara-E2,494.0
2246,29539,9.595738567586081e-05,Thermoleophilum album,2642.0
6437,2893889,9.549485047617836e-05,Sulfurovum sp. HSL1-3,2762.0
6356,198,9.462623286439538e-05,Campylobacter hyointestinalis,6803.0
1894,2758572,9.424460239703785e-05,Schaalia sp. JY-X169,2599.0
1574,857417,9.401624759472985e-05,Janibacter indicus,3003.0
6667,1592106,9.397828621464847e-05,Terriglobus albidus,2963.0
6776,2961595,9.338886607614242e-05,Halomarina sp. BCD28,830.0
4190,485447,9.33092494018988e-05,Thalassomonas actiniarum,2569.0
7328,307121,9.294126752406577e-05,Micromonospora krabiensis,2670.0
1670,2136401,9.276391279403314e-05,Streptomyces sp. YIM 121038,2212.0
1803,83656,9.247448870635072e-05,Streptomyces tsukubensis,5258.0
3534,634113,9.23142581459216e-05,Arsenophonus Candidatus Arsenophonus lipoptenae,2560.0
7214,683042,9.181401893952491e-05,Leucobacter denitrificans,3913.0
2686,2183896,9.15332530909012e-05,Flavobacterium crocinum,4962.0
1254,85336,9.088587697411593e-05,Rothia nasimurium,2855.0
3912,1463158,9.025659632850684e-05,Thermomonas carbonis,1820.0
4711,47421,8.960491100952782e-05,Hydrogenophaga pseudoflava,2014.0
5903,1896196,8.888589632223108e-05,Porphyrobacter sp. LM 6,1881.0
5868,1582356,8.885612301826351e-05,Sphingomicrobium aestuariivivum,3075.0
4270,383750,8.841056776022627e-05,Marinomonas arctica,2737.0
6315,2795293,8.833892850206791e-05,Desulfolithobacter dissulfuricans,4102.0
1581,1710,8.794454253764813e-05,Cellulosimicrobium cellulans,9028.0
3172,2995161,8.779849834944521e-05,Pedobacter sp. SL55,5271.0
6926,2874846,8.747640723002127e-05,Candidatus Methanoliparum sp. LAM-1,635.0
3928,2911537,8.714698415964325e-05,Luteibacter aegosomatis,2699.0
6899,2607662,8.700841368878783e-05,Methanofervidicoccus sp. A16,794.0
7494,2681986,8.613711411967888e-05,Candidatus Blochmannia Blochmannia endosymbiont of Camponotus nipponensis,1858.0
4476,454662,8.607564275580478e-05,Cellvibrio sp. KY-YJ-3,1030.0
3020,2999067,8.600793520447401e-05,Hymenobacter sp. PAMC 29467,3442.0
6464,76859,8.453570146578135e-05,Fusobacterium animalis,39760.0
6614,2918170,8.426198587293414e-05,Anaeromyxobacter oryzae,3971.0
3167,259,8.175355206859113e-05,Sphingobacterium thalpophilum,4183.0
548,2282419,8.147909306585584e-05,Staphylococcus pseudoxylosus,4217.0
712,1281486,8.060893068884004e-05,Lactococcus formosensis,24873.0
6069,2903901,8.060290276917516e-05,Phenylobacterium sp. LH3H17,3313.0
2778,279359,8.053636952298729e-05,Christiangramia echinicola,1652.0
1744,2759525,8.046943197780428e-05,Streptomyces sp. M54,508.0
5129,281362,7.880192097059576e-05,Dechloromonas denitrificans,4358.0
8218,74969,7.754412073057362e-05,Ferroplasma acidiphilum,262.0
2923,2594269,7.603614132877816e-05,Chryseobacterium sp. SNU WT5,3372.0
7960,41899,7.497438061365967e-05,Burkholderia plantarii,1642.0
2089,632569,7.492469879518075e-05,Saccharomonospora marina,2642.0
1150,1652495,7.078165713426229e-05,Corynebacterium crudilactis,1301.0
7646,2684212,7.063536331829027e-05,Pseudomonas izuensis,603.0
2106,3028804,6.863308524946372e-05,Micromonospora sp. HUAS 3,1748.0
317,2812759,6.849045657026551e-05,Bacillus sp. PDNC022,193.0
5070,1056807,6.847940169420567e-05,Morococcus cerebrosus,1630.0
6729,2292766,6.711364126915608e-05,Persicimonas caeni,4346.0
8564,446372,6.609154841870162e-05,Vibrio celticus,487.0
892,128944,6.484830710072671e-05,Aerococcus urinaehominis,3186.0
7498,108080,6.284566100450425e-05,Candidatus Blochmannia herculeanus,681.0
7730,2004646,6.19953145249726e-05,Acinetobacter sp. WCHA55,1589.0
6605,83451,6.0251679439871345e-05,Archangium violaceum,11183.0
8970,2560568,5.936045817921492e-05,Roseolovirus Macacine betaherpesvirus 9,31.0
7445,2489010,5.8994801427225356e-05,Klebsiella africana,4349.0
5284,1969821,5.873838219737042e-05,Ciceribacter thiooxidans,2006.0
4852,576610,5.796088368503066e-05,Polynucleobacter necessarius,6416.0
6045,2813778,5.679742442232169e-05,Brevundimonas sp. CS1,824.0
768,1074467,5.588788721318842e-05,Companilactobacillus heilongjiangensis,4607.0
175,1536773,5.453137952058978e-05,Paenibacillus sp. FSL R7-0331,11490.0
4803,2654982,4.901176035958378e-05,Paraburkholderia atlantica,1697.0
3932,2911538,4.539388893324364e-05,Luteibacter aegosomaticola,2395.0
231,521520,0.0,Paenibacillus urinalis,10859.0
232,1472,0.0,Paenibacillus pabuli,14535.0
234,2726185,0.0,Paenibacillus albicereus,12557.0
235,169760,0.0,Paenibacillus stellifer,13102.0
236,189426,0.0,Paenibacillus odorifer,10030.0
237,49283,0.0,Paenibacillus thiaminolyticus,12898.0
238,1451,0.0,Paenibacillus amylolyticus,12303.0
239,1616788,0.0,Paenibacillus bovis,8210.0
240,172713,0.0,Paenibacillus kribbensis,8546.0
241,128574,0.0,Paenibacillus brasilensis,5996.0
243,2704462,0.0,Paenibacillus lycopersici,10759.0
244,1473112,0.0,Paenibacillus guangzhouensis,8174.0
245,1462996,0.0,Paenibacillus yonginensis,10455.0
246,159743,0.0,Paenibacillus terrae,4324.0
247,2020716,0.0,Paenibacillus konkukensis,12474.0
248,2495582,0.0,Paenibacillus albus,6202.0
249,162209,0.0,Paenibacillus naphthalenovorans,9740.0
250,160799,0.0,Paenibacillus borealis,8884.0
251,682956,0.0,Paenibacillus jilunlii,8652.0
252,1178515,0.0,Paenibacillus swuensis,5914.0
253,44250,0.0,Paenibacillus alvei,8030.0
254,130049,0.0,Paenibacillus dendritiformis,16068.0
255,1778678,0.0,Paenibacillus psychroresistens,12159.0
256,1333845,0.0,Paenibacillus sophorae,6779.0
257,171404,0.0,Paenibacillus agaridevorans,11920.0
258,365617,0.0,Paenibacillus sabinae,7288.0
259,1763538,0.0,Paenibacillus crassostreae,4757.0
260,59893,0.0,Paenibacillus peoriae,16472.0
261,375489,0.0,Paenibacillus cellulosilyticus,9257.0
262,253703,0.0,Paenibacillus antarcticus,11212.0
263,1452732,0.0,Paenibacillus kyungheensis,4829.0
264,3026433,0.0,Paenibacillus marchantiae,3121.0
265,116718,0.0,Paenibacillus azoreducens,8430.0
266,59843,0.0,Paenibacillus glucanolyticus,11324.0
267,562959,0.0,Paenibacillus cellulositrophicus,6785.0
268,1401,0.0,Paenibacillus lautus,5876.0
269,528191,0.0,Paenibacillus xylanexedens,3351.0
270,683737,0.0,Paenibacillus uliginis,5106.0
271,2950604,0.0,Brevibacillus sp. BB3-R1,7448.0
272,319501,0.0,Brevibacillus sp. WF146,9088.0
273,2738867,0.0,Brevibacillus sp. DP1.3A,1743.0
274,1465,0.0,Brevibacillus laterosporus,22265.0
275,51101,0.0,Brevibacillus agri,22384.0
276,54911,0.0,Brevibacillus choshinensis,8067.0
278,2895522,0.0,Brevibacillus humidisoli,6335.0
279,2796470,0.0,Brevibacillus composti,7766.0
280,2496837,0.0,Brevibacillus marinus,6625.0
281,54914,0.0,Brevibacillus parabrevis,4943.0
282,54913,0.0,Brevibacillus formosus,1647.0
283,2966586,0.0,Aneurinibacillus sp. B1,5272.0
284,3022697,0.0,Aneurinibacillus sp. Ricciae_BoGa-3,8181.0
285,1500254,0.0,Aneurinibacillus soli,8943.0
286,143495,0.0,Aneurinibacillus thermoaerophilus,1695.0
287,2674991,0.0,Cohnella candidum,9710.0
288,1619153,0.0,Cohnella sp. LGH,15971.0
289,2507935,0.0,Cohnella abietis,5920.0
290,2728023,0.0,Cohnella herbarum,7445.0
291,2598458,0.0,Cohnella cholangitidis,6437.0
292,377615,0.0,Thermobacillus composti,17713.0
293,2583377,0.0,Saccharibacillus brassicae,15472.0
294,2682541,0.0,Bacillus sp. N1-1,8195.0
295,2014076,0.0,Bacillus sp. FJAT-42376,10064.0
297,2709784,0.0,Bacillus sp. KH172YL63,5526.0
300,2589818,0.0,Bacillus sp. Cs-700,6192.0
301,2587848,0.0,Bacillus sp. THAF10,10795.0
302,352858,0.0,Bacillus sp. Y1,8041.0
304,1071080,0.0,Bacillus sp. SB49,42621.0
305,2884832,0.0,Bacillus sp. CMF21,13464.0
306,2933872,0.0,Bacillus sp. JY-23,7585.0
307,2608254,0.0,Bacillus sp. BS98,698.0
308,666686,0.0,Bacillus sp. 1NLA3E,10873.0
309,2683680,0.0,Bacillus sp. ms-22,622.0
310,2925318,0.0,Bacillus sp. N5-665,1431.0
311,1071078,0.0,Bacillus sp. NSP9.1,3320.0
312,2933563,0.0,Bacillus sp. PGP15,799.0
313,2666127,0.0,Bacillus sp. N3536,4856.0
314,2884834,0.0,Bacillus sp. CMF12,10133.0
315,580459,0.0,Bacillus sp. 3a,169.0
316,2928154,0.0,Bacillus sp. ZJS3,1075.0
318,2499213,0.0,Bacillus sp. BD59S,1406.0
319,2796141,0.0,Bacillus sp. HNR-4,7168.0
320,659243,0.0,Bacillus siamensis,1974.0
321,1390,0.0,Bacillus amyloliquefaciens,20888.0
322,1648923,0.0,Bacillus paralicheniformis,12394.0
323,1423,0.0,Bacillus subtilis,46902.0
324,72360,0.0,Bacillus mojavensis,3434.0
325,260554,0.0,Bacillus halotolerans,2883.0
326,96241,0.0,Bacillus spizizenii,2506.0
327,72361,0.0,Bacillus vallismortis,6350.0
328,483913,0.0,Bacillus inaquosorum,4169.0
329,1402,0.0,Bacillus licheniformis,6044.0
330,1452,0.0,Bacillus atrophaeus,8804.0
331,227866,0.0,Bacillus tequilensis,2525.0
332,1405,0.0,Bacillus mycoides,24809.0
334,64104,0.0,Bacillus pseudomycoides,16005.0
335,580165,0.0,Bacillus cytotoxicus,11171.0
336,2026191,0.0,Bacillus luti,3484.0
337,2026193,0.0,Bacillus nitratireducens,5700.0
338,155322,0.0,Bacillus toyonensis,4169.0
339,1392,0.0,Bacillus anthracis,26202.0
340,2217832,0.0,Bacillus sp. JAS24-2,969.0
341,1839798,0.0,Bacillus sp. FDAARGOS_235,1729.0
342,2026186,0.0,Bacillus paranthracis,7260.0
343,2026187,0.0,Bacillus pacificus,102.0
345,1455,0.0,Bacillus badius,12410.0
346,324767,0.0,Bacillus infantis,9018.0
347,293387,0.0,Bacillus altitudinis,14156.0
348,1471,0.0,Bacillus methanolicus,10419.0
349,1742359,0.0,Bacillus dafuensis,13502.0
350,1664069,0.0,Bacillus glycinifermentans,7569.0
351,2672567,0.0,Bacillus aquiflavi,14994.0
352,1547283,0.0,Bacillus weihaiensis,15940.0
353,2728853,0.0,Bacillus fonticola,3245.0
354,1479,0.0,Bacillus smithii,8202.0
355,1441095,0.0,Bacillus gobiensis,5412.0
356,561879,0.0,Bacillus safensis,8900.0
358,2715209,0.0,Bacillus rugosus,1570.0
359,1983719,0.0,Bacillus shivajii,8546.0
360,33934,0.0,Anoxybacillus flavithermus,15256.0
361,294699,0.0,Anoxybacillus amylolyticus,4429.0
362,1636720,0.0,Anoxybacillus sp. PDR2,5884.0
363,247480,0.0,Anoxybacillus caldiproteolyticus,7770.0
364,265546,0.0,Anoxybacillus ayderensis,805.0
365,198467,0.0,Anoxybacillus gonensis,2266.0
366,2169540,0.0,Lysinibacillus sp. 2017,24317.0
367,2929796,0.0,Lysinibacillus sp. PLM2,9378.0
368,2998077,0.0,Lysinibacillus sp. IRB4-01,8061.0
369,2936682,0.0,Lysinibacillus sp. Ag94,6392.0
370,2070463,0.0,Lysinibacillus sp. SGAir0095,6628.0
371,2892541,0.0,Lysinibacillus sp. CD3-6,13904.0
372,2896845,0.0,Lysinibacillus sp. GJ-1,4333.0
373,2972483,0.0,Lysinibacillus sp. OF-1,7378.0
374,3026425,0.0,Lysinibacillus sp. G01H,5461.0
375,2086577,0.0,Lysinibacillus timonensis,18584.0
377,436516,0.0,Lysinibacillus parviboronicapiens,11135.0
378,759811,0.0,Lysinibacillus pakistanensis,10678.0
379,2590012,0.0,Lysinibacillus agricola,5878.0
380,1421,0.0,Lysinibacillus sphaericus,12282.0
381,2115968,0.0,Lysinibacillus capsici,6803.0
382,1145276,0.0,Lysinibacillus varians,2820.0
383,2901381,0.0,Cytobacillus sp. CY-G,17096.0
384,1637975,0.0,Cytobacillus solani,15199.0
385,859144,0.0,Cytobacillus gottheilii,15998.0
386,665099,0.0,Cytobacillus oceanisediminis,48711.0
387,1399,0.0,Cytobacillus firmus,10924.0
388,859143,0.0,Cytobacillus kochii,14345.0
389,1426,0.0,Parageobacillus thermoglucosidasius,13711.0
390,81408,0.0,Parageobacillus caldoxylosilyticus,6180.0
391,1295642,0.0,Parageobacillus genomosp. 1,6008.0
392,153151,0.0,Parageobacillus toebii,34669.0
393,2916802,0.0,Parageobacillus sp. KH3-4,8478.0
394,3047874,0.0,Neobacillus sp. YX16,12863.0
395,2963105,0.0,Neobacillus sp. Marseille-Q6967,16913.0
396,3047875,0.0,Neobacillus sp. SuZ13,9263.0
398,3048535,0.0,Neobacillus sp. 114,6789.0
400,1193713,0.0,Neobacillus mesonae,12973.0
401,220684,0.0,Neobacillus drentensis,11954.0
402,220687,0.0,Neobacillus novalis,6248.0
403,2419841,0.0,Virgibacillus sp. Bac330,16281.0
404,2700081,0.0,Virgibacillus sp. MSP4-1,6607.0
405,403957,0.0,Virgibacillus sp. SK37,13203.0
406,2831673,0.0,Virgibacillus sp. NKC19-16,8430.0
407,1911587,0.0,Virgibacillus sp. 6R,8963.0
409,163877,0.0,Virgibacillus necropolis,8764.0
410,2017483,0.0,Virgibacillus phasianinus,8550.0
411,1216297,0.0,Virgibacillus natechei,8666.0
412,302167,0.0,Virgibacillus dokdonensis,7039.0
413,284581,0.0,Priestia koreensis,15979.0
414,1402861,0.0,Priestia filamentosa,14930.0
415,86664,0.0,Priestia flexa,25859.0
416,412384,0.0,Priestia aryabhattai,8457.0
417,2886505,0.0,Priestia sp. J2,260.0
418,228899,0.0,Peribacillus asahii,18157.0
419,450367,0.0,Peribacillus frigoritolerans,38011.0
420,1407,0.0,Peribacillus psychrosaccharolyticus,14575.0
421,421767,0.0,Peribacillus butanolivorans,11809.0
422,264697,0.0,Peribacillus muralis,3911.0
423,129338,0.0,Geobacillus subterraneus,7932.0
424,33940,0.0,Geobacillus thermodenitrificans,7637.0
425,1394,0.0,Geobacillus [Bacillus] caldolyticus,305.0
426,550542,0.0,Geobacillus sp. Y412MC52,677.0
427,1963025,0.0,Geobacillus sp. 46C-IIa,1983.0
428,691437,0.0,Geobacillus sp. C56-T3,2487.0
429,1422,0.0,Geobacillus stearothermophilus,5375.0
430,1921421,0.0,Geobacillus genomosp. 3,4492.0
431,1017270,0.0,Fictibacillus enclensis,10657.0
432,255247,0.0,Fictibacillus arsenicus,6159.0
433,2991053,0.0,Fictibacillus sp. KU28468,8459.0
434,1221500,0.0,Fictibacillus phosphorivorans,11866.0
435,2806989,0.0,Metabacillus sp. cB07,8209.0
436,2745198,0.0,Metabacillus sp. KUDC1714,11640.0
437,2897333,0.0,Metabacillus sp. B2-18,24030.0
438,2567941,0.0,Metabacillus sediminilitoris,15624.0
440,1535204,0.0,Metabacillus endolithicus,9095.0
441,189381,0.0,Rossellomorea marisflavi,12533.0
442,3038653,0.0,Rossellomorea sp. DA94,4822.0
443,218284,0.0,Rossellomorea vietnamensis,8481.0
444,545501,0.0,Oceanobacillus oncorhynchi,12925.0
445,1462527,0.0,Oceanobacillus jeddahense,10851.0
446,2052660,0.0,Oceanobacillus zhaokaii,11543.0
447,182710,0.0,Oceanobacillus iheyensis,16328.0
448,746691,0.0,Oceanobacillus kimchii,18150.0
449,2912824,0.0,Niallia sp. Man26,15813.0
450,2962858,0.0,Niallia sp. RD1,16997.0
451,1397,0.0,Niallia circulans,46687.0
452,3043332,0.0,Mesobacillus sp. AQ2,6882.0
453,2880221,0.0,Mesobacillus sp. S13,12580.0
454,279826,0.0,Mesobacillus foraminis,8820.0
455,129985,0.0,Mesobacillus jeotgali,13318.0
456,2924032,0.0,Alkalihalobacillus sp. LMS39,23008.0
457,2924034,0.0,Alkalihalobacillus sp. LMS6,5383.0
458,300825,0.0,Alkalihalobacillus lehensis,5206.0
459,79880,0.0,Alkalihalobacillus clausii,8094.0
460,2598861,0.0,Alkalihalobacillus miscanthi,349.0
461,2932257,0.0,Halobacillus sp. SSBR10-3,7133.0
462,2932259,0.0,Halobacillus sp. SSHM10-5,10143.0
463,2932258,0.0,Halobacillus sp. SSTM10-2,5313.0
464,402384,0.0,Halobacillus mangrovi,8835.0
465,554880,0.0,Halobacillus naozhouensis,5232.0
466,1570,0.0,Halobacillus halophilus,6300.0
467,45668,0.0,Halobacillus litoralis,4979.0
468,79883,0.0,Sutcliffiella horikoshii,11823.0
469,3004096,0.0,Sutcliffiella sp. NC1,6294.0
470,2829187,0.0,Psychrobacillus sp. INOP01,9870.0
471,2303505,0.0,Psychrobacillus sp. AK 1817,11034.0
472,2283160,0.0,Psychrobacillus glaciei,22751.0
473,386490,0.0,Terribacillus goriensis,10897.0
474,2850441,0.0,Terribacillus sp. DMT04,8241.0
475,1413,0.0,Evansella cellulosilytica,16399.0
476,2924033,0.0,Evansella sp. LMS18,8381.0
477,371036,0.0,Gottfriedia acidiceleris,25254.0
478,2844358,0.0,Radiobacillus kanasensis,11424.0
479,2594883,0.0,Radiobacillus deserti,6876.0
480,2932255,0.0,Gracilibacillus sp. SSPM10-3,7875.0
481,2932256,0.0,Gracilibacillus sp. SSWR10-1,8708.0
482,2663022,0.0,Gracilibacillus salitolerans,10224.0
483,38875,0.0,Heyndrickxia oleronia,15546.0
484,1476025,0.0,Heyndrickxia vini,10973.0
485,2518176,0.0,Lentibacillus sp. CBA3610,6305.0
486,2911514,0.0,Lentibacillus sp. ZS110521,5681.0
488,2692425,0.0,Pontibacillus sp. HMF3514,7428.0
489,2777185,0.0,Pontibacillus sp. ALD_SL1,19155.0
490,33936,0.0,Aeribacillus pallidus,19171.0
491,2502791,0.0,Salicibibacter halophilus,5408.0
492,2743000,0.0,Salicibibacter cibarius,2681.0
