number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
556,0.1828753718242755,2024-12-18 23:44:08.440780,2024-12-18 23:44:08.934605,0 days 00:00:00.493825,kmeans,presence,110,10,COMPLETE
557,0.22953364653140662,2024-12-18 23:44:08.936153,2024-12-18 23:44:09.450886,0 days 00:00:00.514733,kmeans,presence,105,10,COMPLETE
558,0.13272615530628637,2024-12-18 23:44:09.452059,2024-12-18 23:44:10.078295,0 days 00:00:00.626236,kmeans,presence,20,10,COMPLETE
559,0.14172359060114736,2024-12-18 23:44:10.079789,2024-12-18 23:44:10.549049,0 days 00:00:00.469260,kmeans,presence,115,10,COMPLETE
560,0.2844337347969575,2024-12-18 23:44:10.550247,2024-12-18 23:44:11.026071,0 days 00:00:00.475824,kmeans,presence,115,10,COMPLETE
561,0.18614092114545291,2024-12-18 23:44:11.027595,2024-12-18 23:44:11.506611,0 days 00:00:00.479016,kmeans,presence,115,10,COMPLETE
562,0.1440210539024108,2024-12-18 23:44:11.507804,2024-12-18 23:44:11.965615,0 days 00:00:00.457811,kmeans,presence,115,10,COMPLETE
563,0.22429376321039815,2024-12-18 23:44:11.966858,2024-12-18 23:44:12.449273,0 days 00:00:00.482415,kmeans,presence,115,10,COMPLETE
564,0.27013811551924166,2024-12-18 23:44:12.450791,2024-12-18 23:44:12.914252,0 days 00:00:00.463461,kmeans,presence,115,10,COMPLETE
565,0.1783794340184829,2024-12-18 23:44:12.915674,2024-12-18 23:44:13.379065,0 days 00:00:00.463391,kmeans,presence,115,10,COMPLETE
566,0.14679647717845257,2024-12-18 23:44:13.380357,2024-12-18 23:44:13.856450,0 days 00:00:00.476093,kmeans,presence,115,10,COMPLETE
567,0.22181224935208724,2024-12-18 23:44:13.857956,2024-12-18 23:44:14.325068,0 days 00:00:00.467112,kmeans,presence,115,10,COMPLETE
568,0.10995875519834447,2024-12-18 23:44:14.326584,2024-12-18 23:44:15.018211,0 days 00:00:00.691627,kmeans,presence,5,10,COMPLETE
569,0.18323161488156595,2024-12-18 23:44:15.019778,2024-12-18 23:44:15.525653,0 days 00:00:00.505875,kmeans,presence,110,10,COMPLETE
570,0.31307967081911414,2024-12-18 23:44:15.526955,2024-12-18 23:44:16.001110,0 days 00:00:00.474155,kmeans,presence,115,10,COMPLETE
571,0.12356124502742326,2024-12-18 23:44:16.002645,2024-12-18 23:44:16.486176,0 days 00:00:00.483531,kmeans,presence,110,10,COMPLETE
572,0.12635613760873618,2024-12-18 23:44:16.487622,2024-12-18 23:44:16.953870,0 days 00:00:00.466248,kmeans,presence,115,10,COMPLETE
573,0.17598171581430488,2024-12-18 23:44:16.955410,2024-12-18 23:44:17.435163,0 days 00:00:00.479753,kmeans,presence,115,10,COMPLETE
574,0.1352880837955845,2024-12-18 23:44:17.436581,2024-12-18 23:44:17.940082,0 days 00:00:00.503501,kmeans,presence,110,10,COMPLETE
575,0.16194395439004924,2024-12-18 23:44:17.941659,2024-12-18 23:44:18.430319,0 days 00:00:00.488660,kmeans,presence,110,10,COMPLETE
576,0.15715360954281,2024-12-18 23:44:18.431552,2024-12-18 23:44:19.068394,0 days 00:00:00.636842,kmeans,presence,15,10,COMPLETE
577,0.15086205177001044,2024-12-18 23:44:19.069917,2024-12-18 23:44:19.567357,0 days 00:00:00.497440,kmeans,presence,115,10,COMPLETE
578,0.15708448496094615,2024-12-18 23:44:19.568872,2024-12-18 23:44:20.041770,0 days 00:00:00.472898,kmeans,presence,115,10,COMPLETE
579,0.13298437058238277,2024-12-18 23:44:20.043273,2024-12-18 23:44:20.542211,0 days 00:00:00.498938,kmeans,presence,110,10,COMPLETE
580,0.11540389887062703,2024-12-18 23:44:20.543774,2024-12-18 23:44:21.008723,0 days 00:00:00.464949,kmeans,presence,115,10,COMPLETE
581,0.10878015346437891,2024-12-18 23:44:21.009929,2024-12-18 23:44:21.635007,0 days 00:00:00.625078,kmeans,presence,25,10,COMPLETE
582,0.176581338720188,2024-12-18 23:44:21.636495,2024-12-18 23:44:22.119663,0 days 00:00:00.483168,kmeans,presence,110,10,COMPLETE
583,0.19248584443436498,2024-12-18 23:44:22.121164,2024-12-18 23:44:22.741949,0 days 00:00:00.620785,kmeans,presence,20,10,COMPLETE
584,0.2596565970076559,2024-12-18 23:44:22.743471,2024-12-18 23:44:23.253689,0 days 00:00:00.510218,kmeans,presence,105,10,COMPLETE
585,0.17943943131804022,2024-12-18 23:44:23.255219,2024-12-18 23:44:23.728300,0 days 00:00:00.473081,kmeans,presence,115,10,COMPLETE
586,0.1920939477095481,2024-12-18 23:44:23.729847,2024-12-18 23:44:24.176768,0 days 00:00:00.446921,kmeans,presence,120,10,COMPLETE
587,0.17178840611454912,2024-12-18 23:44:24.178257,2024-12-18 23:44:24.706434,0 days 00:00:00.528177,kmeans,presence,105,5,COMPLETE
588,0.162619898091869,2024-12-18 23:44:24.707784,2024-12-18 23:44:25.221048,0 days 00:00:00.513264,kmeans,presence,110,10,COMPLETE
589,0.18311093906385853,2024-12-18 23:44:25.222570,2024-12-18 23:44:25.689154,0 days 00:00:00.466584,kmeans,presence,115,10,COMPLETE
590,0.14337016936394487,2024-12-18 23:44:25.690676,2024-12-18 23:44:26.154278,0 days 00:00:00.463602,kmeans,presence,115,10,COMPLETE
591,0.14454479186997518,2024-12-18 23:44:26.155759,2024-12-18 23:44:26.594564,0 days 00:00:00.438805,kmeans,presence,120,10,COMPLETE
592,0.15800612278549353,2024-12-18 23:44:26.596071,2024-12-18 23:44:27.153807,0 days 00:00:00.557736,kmeans,presence,55,6,COMPLETE
593,0.1384868480842724,2024-12-18 23:44:27.154980,2024-12-18 23:44:27.649236,0 days 00:00:00.494256,kmeans,presence,110,10,COMPLETE
594,0.22065294781708292,2024-12-18 23:44:27.650758,2024-12-18 23:44:28.308047,0 days 00:00:00.657289,kmeans,presence,20,10,COMPLETE
595,0.14956888373724256,2024-12-18 23:44:28.309482,2024-12-18 23:44:28.779137,0 days 00:00:00.469655,kmeans,presence,115,10,COMPLETE
596,0.2297422715906615,2024-12-18 23:44:28.780273,2024-12-18 23:44:29.203125,0 days 00:00:00.422852,kmeans,presence,120,10,COMPLETE
597,0.21120412844847655,2024-12-18 23:44:29.204536,2024-12-18 23:44:29.666476,0 days 00:00:00.461940,kmeans,presence,115,10,COMPLETE
598,0.15989327843920983,2024-12-18 23:44:29.668012,2024-12-18 23:44:30.310365,0 days 00:00:00.642353,kmeans,presence,10,10,COMPLETE
599,0.13248283960059395,2024-12-18 23:44:30.311805,2024-12-18 23:44:30.921584,0 days 00:00:00.609779,kmeans,presence,45,6,COMPLETE
600,0.14693884184082082,2024-12-18 23:44:30.922958,2024-12-18 23:44:31.370042,0 days 00:00:00.447084,kmeans,presence,120,5,COMPLETE
601,0.20023845507572302,2024-12-18 23:44:31.371198,2024-12-18 23:44:31.863406,0 days 00:00:00.492208,kmeans,presence,110,10,COMPLETE
602,0.18115680787344438,2024-12-18 23:44:31.864917,2024-12-18 23:44:32.328263,0 days 00:00:00.463346,kmeans,presence,115,10,COMPLETE
603,0.1472481786671113,2024-12-18 23:44:32.329689,2024-12-18 23:44:32.817385,0 days 00:00:00.487696,kmeans,presence,115,10,COMPLETE
604,0.2072219696089772,2024-12-18 23:44:32.818809,2024-12-18 23:44:33.326356,0 days 00:00:00.507547,kmeans,presence,110,6,COMPLETE
605,0.19619009957207498,2024-12-18 23:44:33.327865,2024-12-18 23:44:33.932095,0 days 00:00:00.604230,kmeans,presence,25,10,COMPLETE
606,0.18706683000589597,2024-12-18 23:44:33.933637,2024-12-18 23:44:34.362501,0 days 00:00:00.428864,kmeans,presence,120,10,COMPLETE
607,0.354572461773639,2024-12-18 23:44:34.363982,2024-12-18 23:44:34.830274,0 days 00:00:00.466292,kmeans,presence,115,5,COMPLETE
608,0.22188785053289284,2024-12-18 23:44:34.831706,2024-12-18 23:44:35.318670,0 days 00:00:00.486964,kmeans,presence,105,5,COMPLETE
609,0.20399040822926148,2024-12-18 23:44:35.320091,2024-12-18 23:44:35.785334,0 days 00:00:00.465243,kmeans,presence,115,5,COMPLETE
610,0.14118711989737684,2024-12-18 23:44:35.787024,2024-12-18 23:44:36.294401,0 days 00:00:00.507377,kmeans,presence,110,4,COMPLETE
611,0.1840817481846263,2024-12-18 23:44:36.295912,2024-12-18 23:44:36.772614,0 days 00:00:00.476702,kmeans,presence,115,5,COMPLETE
612,0.23230772015204593,2024-12-18 23:44:36.774127,2024-12-18 23:44:37.215599,0 days 00:00:00.441472,kmeans,presence,120,6,COMPLETE
613,0.2608019560163267,2024-12-18 23:44:37.217133,2024-12-18 23:44:37.691251,0 days 00:00:00.474118,kmeans,presence,115,5,COMPLETE
614,0.1446268520226369,2024-12-18 23:44:37.692799,2024-12-18 23:44:38.134002,0 days 00:00:00.441203,kmeans,presence,120,6,COMPLETE
615,0.13510810843396448,2024-12-18 23:44:38.135393,2024-12-18 23:44:38.713765,0 days 00:00:00.578372,kmeans,presence,50,4,COMPLETE
616,0.177886895623393,2024-12-18 23:44:38.715312,2024-12-18 23:44:39.213008,0 days 00:00:00.497696,kmeans,presence,110,4,COMPLETE
617,0.19129085035785645,2024-12-18 23:44:39.214552,2024-12-18 23:44:39.684268,0 days 00:00:00.469716,kmeans,presence,115,10,COMPLETE
618,0.1422454621387725,2024-12-18 23:44:39.685715,2024-12-18 23:44:40.356389,0 days 00:00:00.670674,kmeans,presence,5,5,COMPLETE
619,0.19780663398042264,2024-12-18 23:44:40.357921,2024-12-18 23:44:41.008342,0 days 00:00:00.650421,kmeans,presence,10,6,COMPLETE
620,0.1458840420402061,2024-12-18 23:44:41.009840,2024-12-18 23:44:41.448002,0 days 00:00:00.438162,kmeans,presence,120,10,COMPLETE
621,0.2990275998853142,2024-12-18 23:44:41.449428,2024-12-18 23:44:41.937088,0 days 00:00:00.487660,kmeans,presence,110,10,COMPLETE
622,0.20021179831176195,2024-12-18 23:44:41.938706,2024-12-18 23:44:42.414143,0 days 00:00:00.475437,kmeans,presence,115,10,COMPLETE
623,0.19700145587380594,2024-12-18 23:44:42.415415,2024-12-18 23:44:42.985146,0 days 00:00:00.569731,kmeans,presence,60,10,COMPLETE
624,0.22061810408070057,2024-12-18 23:44:42.986670,2024-12-18 23:44:43.464458,0 days 00:00:00.477788,kmeans,presence,115,10,COMPLETE
625,0.2525341219884221,2024-12-18 23:44:43.466018,2024-12-18 23:44:44.099702,0 days 00:00:00.633684,kmeans,presence,15,5,COMPLETE
626,0.19751363668292776,2024-12-18 23:44:44.101237,2024-12-18 23:44:44.598690,0 days 00:00:00.497453,kmeans,presence,105,6,COMPLETE
627,0.11801139353529148,2024-12-18 23:44:44.600250,2024-12-18 23:44:45.093869,0 days 00:00:00.493619,kmeans,presence,110,10,COMPLETE
628,0.21942882474183087,2024-12-18 23:44:45.095373,2024-12-18 23:44:45.530011,0 days 00:00:00.434638,kmeans,presence,120,10,COMPLETE
629,0.12563702022955167,2024-12-18 23:44:45.531538,2024-12-18 23:44:45.999808,0 days 00:00:00.468270,kmeans,presence,115,10,COMPLETE
630,0.10970237030214486,2024-12-18 23:44:46.001376,2024-12-18 23:44:46.430514,0 days 00:00:00.429138,kmeans,presence,120,6,COMPLETE
631,0.22597561120876306,2024-12-18 23:44:46.432075,2024-12-18 23:44:46.901321,0 days 00:00:00.469246,kmeans,presence,115,10,COMPLETE
632,0.19104216477108063,2024-12-18 23:44:46.902925,2024-12-18 23:44:47.398251,0 days 00:00:00.495326,kmeans,presence,110,4,COMPLETE
633,0.17959997528876762,2024-12-18 23:44:47.399639,2024-12-18 23:44:47.896274,0 days 00:00:00.496635,kmeans,presence,105,10,COMPLETE
634,0.13900510655069212,2024-12-18 23:44:47.897707,2024-12-18 23:44:48.361062,0 days 00:00:00.463355,kmeans,presence,115,5,COMPLETE
635,0.17229120937118117,2024-12-18 23:44:48.362490,2024-12-18 23:44:48.804084,0 days 00:00:00.441594,kmeans,presence,120,10,COMPLETE
636,0.1740132347002714,2024-12-18 23:44:48.805627,2024-12-18 23:44:49.284614,0 days 00:00:00.478987,kmeans,presence,110,10,COMPLETE
637,0.22190311124097137,2024-12-18 23:44:49.286023,2024-12-18 23:44:49.764255,0 days 00:00:00.478232,kmeans,presence,115,10,COMPLETE
638,0.21721910285612,2024-12-18 23:44:49.765796,2024-12-18 23:44:50.211998,0 days 00:00:00.446202,kmeans,presence,120,6,COMPLETE
639,0.1951374597791831,2024-12-18 23:44:50.213559,2024-12-18 23:44:50.697481,0 days 00:00:00.483922,kmeans,presence,115,10,COMPLETE
640,0.20463225465784596,2024-12-18 23:44:50.698928,2024-12-18 23:44:51.192628,0 days 00:00:00.493700,kmeans,presence,110,10,COMPLETE
641,0.22238436387365787,2024-12-18 23:44:51.193851,2024-12-18 23:44:51.624589,0 days 00:00:00.430738,kmeans,presence,120,6,COMPLETE
642,0.18036978389918012,2024-12-18 23:44:51.626125,2024-12-18 23:44:52.095843,0 days 00:00:00.469718,kmeans,presence,115,10,COMPLETE
643,0.16001391101090265,2024-12-18 23:44:52.097080,2024-12-18 23:44:52.584203,0 days 00:00:00.487123,kmeans,presence,115,5,COMPLETE
644,0.18059196414156883,2024-12-18 23:44:52.585637,2024-12-18 23:44:53.090427,0 days 00:00:00.504790,kmeans,presence,105,10,COMPLETE
645,0.1102470607872681,2024-12-18 23:44:53.091997,2024-12-18 23:44:53.538736,0 days 00:00:00.446739,kmeans,presence,120,4,COMPLETE
646,0.21537932537796176,2024-12-18 23:44:53.540312,2024-12-18 23:44:54.082589,0 days 00:00:00.542277,kmeans,presence,110,10,COMPLETE
647,0.14975889922546948,2024-12-18 23:44:54.084004,2024-12-18 23:44:54.562768,0 days 00:00:00.478764,kmeans,presence,115,10,COMPLETE
648,0.15781388945489175,2024-12-18 23:44:54.564232,2024-12-18 23:44:55.142511,0 days 00:00:00.578279,kmeans,presence,55,6,COMPLETE
649,0.2269206498140075,2024-12-18 23:44:55.143643,2024-12-18 23:44:55.578676,0 days 00:00:00.435033,kmeans,presence,120,10,COMPLETE
650,0.17302437689246633,2024-12-18 23:44:55.580185,2024-12-18 23:44:56.022066,0 days 00:00:00.441881,kmeans,presence,120,3,COMPLETE
651,0.22287095552318095,2024-12-18 23:44:56.023477,2024-12-18 23:44:56.509576,0 days 00:00:00.486099,kmeans,presence,110,10,COMPLETE
652,0.2440632187482912,2024-12-18 23:44:56.510965,2024-12-18 23:44:56.979236,0 days 00:00:00.468271,kmeans,presence,115,10,COMPLETE
653,0.17243964541271448,2024-12-18 23:44:56.980803,2024-12-18 23:44:57.478179,0 days 00:00:00.497376,kmeans,presence,110,10,COMPLETE
654,0.16016011591737436,2024-12-18 23:44:57.479593,2024-12-18 23:44:57.917857,0 days 00:00:00.438264,kmeans,presence,120,6,COMPLETE
655,0.16628302506524012,2024-12-18 23:44:57.919380,2024-12-18 23:44:58.401081,0 days 00:00:00.481701,kmeans,presence,115,5,COMPLETE
656,0.17456284860892315,2024-12-18 23:44:58.402616,2024-12-18 23:44:58.864727,0 days 00:00:00.462111,kmeans,presence,115,10,COMPLETE
657,0.1352835043752901,2024-12-18 23:44:58.866279,2024-12-18 23:44:59.354261,0 days 00:00:00.487982,kmeans,presence,110,10,COMPLETE
658,0.15757940445231014,2024-12-18 23:44:59.355705,2024-12-18 23:44:59.782348,0 days 00:00:00.426643,kmeans,presence,120,10,COMPLETE
659,0.19015092482056953,2024-12-18 23:44:59.783885,2024-12-18 23:45:00.267009,0 days 00:00:00.483124,kmeans,presence,115,7,COMPLETE
660,0.11449822203473707,2024-12-18 23:45:00.268560,2024-12-18 23:45:00.780497,0 days 00:00:00.511937,kmeans,presence,110,4,COMPLETE
661,0.226604206702018,2024-12-18 23:45:00.782034,2024-12-18 23:45:01.226841,0 days 00:00:00.444807,kmeans,presence,120,10,COMPLETE
662,0.1812009426108674,2024-12-18 23:45:01.228401,2024-12-18 23:45:01.739764,0 days 00:00:00.511363,kmeans,presence,105,10,COMPLETE
663,0.17916018778479872,2024-12-18 23:45:01.741304,2024-12-18 23:45:02.210459,0 days 00:00:00.469155,kmeans,presence,115,7,COMPLETE
664,0.1653192080209549,2024-12-18 23:45:02.212010,2024-12-18 23:45:02.678188,0 days 00:00:00.466178,kmeans,presence,115,10,COMPLETE
665,0.22279289780401346,2024-12-18 23:45:02.679743,2024-12-18 23:45:03.131206,0 days 00:00:00.451463,kmeans,presence,120,3,COMPLETE
666,0.1409790098260967,2024-12-18 23:45:03.132651,2024-12-18 23:45:03.613787,0 days 00:00:00.481136,kmeans,presence,115,10,COMPLETE
667,0.23038334553312087,2024-12-18 23:45:03.615357,2024-12-18 23:45:04.114906,0 days 00:00:00.499549,kmeans,presence,105,6,COMPLETE
668,0.16509028553049135,2024-12-18 23:45:04.116316,2024-12-18 23:45:04.711381,0 days 00:00:00.595065,kmeans,presence,50,4,COMPLETE
669,0.1699562986932067,2024-12-18 23:45:04.712868,2024-12-18 23:45:05.345105,0 days 00:00:00.632237,kmeans,presence,15,5,COMPLETE
670,0.21272396876737432,2024-12-18 23:45:05.346649,2024-12-18 23:45:05.812821,0 days 00:00:00.466172,kmeans,presence,120,10,COMPLETE
671,0.20424752408685762,2024-12-18 23:45:05.814379,2024-12-18 23:45:06.311222,0 days 00:00:00.496843,kmeans,presence,110,10,COMPLETE
672,0.18481851382596992,2024-12-18 23:45:06.312614,2024-12-18 23:45:06.761019,0 days 00:00:00.448405,kmeans,presence,115,10,COMPLETE
673,0.21277400507888447,2024-12-18 23:45:06.762557,2024-12-18 23:45:07.261561,0 days 00:00:00.499004,kmeans,presence,110,8,COMPLETE
674,0.16201606410805278,2024-12-18 23:45:07.263096,2024-12-18 23:45:07.741770,0 days 00:00:00.478674,kmeans,presence,115,10,COMPLETE
675,0.2890072678128282,2024-12-18 23:45:07.743425,2024-12-18 23:45:08.190173,0 days 00:00:00.446748,kmeans,presence,120,6,COMPLETE
676,0.22426002687529967,2024-12-18 23:45:08.191616,2024-12-18 23:45:08.628347,0 days 00:00:00.436731,kmeans,presence,120,6,COMPLETE
677,0.10426665895192072,2024-12-18 23:45:08.629846,2024-12-18 23:45:09.069689,0 days 00:00:00.439843,kmeans,presence,120,5,COMPLETE
678,0.13164881438883375,2024-12-18 23:45:09.071003,2024-12-18 23:45:09.509643,0 days 00:00:00.438640,kmeans,presence,120,6,COMPLETE
679,0.13816137899337586,2024-12-18 23:45:09.511302,2024-12-18 23:45:09.960087,0 days 00:00:00.448785,kmeans,presence,120,6,COMPLETE
680,0.162245990956379,2024-12-18 23:45:09.961628,2024-12-18 23:45:10.399489,0 days 00:00:00.437861,kmeans,presence,120,7,COMPLETE
681,0.1603510944311218,2024-12-18 23:45:10.401007,2024-12-18 23:45:10.854002,0 days 00:00:00.452995,kmeans,presence,120,7,COMPLETE
682,0.18841118294145187,2024-12-18 23:45:10.855552,2024-12-18 23:45:11.528218,0 days 00:00:00.672666,kmeans,presence,5,6,COMPLETE
683,0.2630686929472239,2024-12-18 23:45:11.529761,2024-12-18 23:45:12.007136,0 days 00:00:00.477375,kmeans,presence,115,5,COMPLETE
684,0.19551264784451708,2024-12-18 23:45:12.008680,2024-12-18 23:45:12.443540,0 days 00:00:00.434860,kmeans,presence,120,6,COMPLETE
685,0.11149642315538962,2024-12-18 23:45:12.445066,2024-12-18 23:45:13.074086,0 days 00:00:00.629020,kmeans,presence,10,5,COMPLETE
686,0.1862743868591393,2024-12-18 23:45:13.075447,2024-12-18 23:45:13.531500,0 days 00:00:00.456053,kmeans,presence,120,7,COMPLETE
687,0.22310549510520264,2024-12-18 23:45:13.533051,2024-12-18 23:45:14.010253,0 days 00:00:00.477202,kmeans,presence,115,6,COMPLETE
688,0.1136584683257174,2024-12-18 23:45:14.011792,2024-12-18 23:45:14.509621,0 days 00:00:00.497829,kmeans,presence,110,4,COMPLETE
689,0.17105271309906755,2024-12-18 23:45:14.511071,2024-12-18 23:45:14.969178,0 days 00:00:00.458107,kmeans,presence,120,8,COMPLETE
690,0.14381140058064304,2024-12-18 23:45:14.970710,2024-12-18 23:45:15.448610,0 days 00:00:00.477900,kmeans,presence,115,7,COMPLETE
691,0.15828508943935418,2024-12-18 23:45:15.450097,2024-12-18 23:45:15.963136,0 days 00:00:00.513039,kmeans,presence,105,6,COMPLETE
692,0.10123387377705062,2024-12-18 23:45:15.964643,2024-12-18 23:45:16.530836,0 days 00:00:00.566193,kmeans,presence,65,5,COMPLETE
693,0.2680610560293939,2024-12-18 23:45:16.532448,2024-12-18 23:45:16.978008,0 days 00:00:00.445560,kmeans,presence,120,4,COMPLETE
694,0.15835668779140524,2024-12-18 23:45:16.979410,2024-12-18 23:45:17.475778,0 days 00:00:00.496368,kmeans,presence,110,7,COMPLETE
695,0.16872963165899468,2024-12-18 23:45:17.477050,2024-12-18 23:45:18.044703,0 days 00:00:00.567653,kmeans,presence,75,8,COMPLETE
696,0.17239606804643826,2024-12-18 23:45:18.045839,2024-12-18 23:45:18.516049,0 days 00:00:00.470210,kmeans,presence,115,7,COMPLETE
697,0.15689910030664228,2024-12-18 23:45:18.517608,2024-12-18 23:45:18.971213,0 days 00:00:00.453605,kmeans,presence,120,3,COMPLETE
698,0.16668113776788926,2024-12-18 23:45:18.972420,2024-12-18 23:45:19.607995,0 days 00:00:00.635575,kmeans,presence,20,6,COMPLETE
699,0.18380816949694298,2024-12-18 23:45:19.609463,2024-12-18 23:45:20.095778,0 days 00:00:00.486315,kmeans,presence,115,4,COMPLETE
700,0.26969808278790897,2024-12-18 23:45:20.097327,2024-12-18 23:45:20.597152,0 days 00:00:00.499825,kmeans,presence,110,10,COMPLETE
701,0.26837375757538134,2024-12-18 23:45:20.598725,2024-12-18 23:45:21.076507,0 days 00:00:00.477782,kmeans,presence,115,5,COMPLETE
702,0.16166390978279968,2024-12-18 23:45:21.077926,2024-12-18 23:45:21.622931,0 days 00:00:00.545005,kmeans,presence,85,8,COMPLETE
703,0.14436079120908948,2024-12-18 23:45:21.624347,2024-12-18 23:45:22.072810,0 days 00:00:00.448463,kmeans,presence,120,5,COMPLETE
704,0.1743265429345883,2024-12-18 23:45:22.074397,2024-12-18 23:45:22.645487,0 days 00:00:00.571090,kmeans,presence,45,10,COMPLETE
705,0.1320314978485073,2024-12-18 23:45:22.647040,2024-12-18 23:45:23.249155,0 days 00:00:00.602115,kmeans,presence,55,6,COMPLETE
706,0.15018277586147827,2024-12-18 23:45:23.250597,2024-12-18 23:45:23.735437,0 days 00:00:00.484840,kmeans,presence,115,7,COMPLETE
707,0.2114273823554185,2024-12-18 23:45:23.736884,2024-12-18 23:45:24.192605,0 days 00:00:00.455721,kmeans,presence,120,10,COMPLETE
708,0.17117115467094401,2024-12-18 23:45:24.194235,2024-12-18 23:45:24.687064,0 days 00:00:00.492829,kmeans,presence,105,3,COMPLETE
709,0.15611965124519034,2024-12-18 23:45:24.688630,2024-12-18 23:45:25.169295,0 days 00:00:00.480665,kmeans,presence,110,6,COMPLETE
710,0.21408682733831366,2024-12-18 23:45:25.170861,2024-12-18 23:45:25.637599,0 days 00:00:00.466738,kmeans,presence,115,10,COMPLETE
711,0.17515556934311452,2024-12-18 23:45:25.639144,2024-12-18 23:45:26.084268,0 days 00:00:00.445124,kmeans,presence,120,10,COMPLETE
712,0.224188294250228,2024-12-18 23:45:26.085818,2024-12-18 23:45:26.557366,0 days 00:00:00.471548,kmeans,presence,115,10,COMPLETE
713,0.20920545157133882,2024-12-18 23:45:26.558873,2024-12-18 23:45:27.012419,0 days 00:00:00.453546,kmeans,presence,120,8,COMPLETE
714,0.17703697227962312,2024-12-18 23:45:27.013973,2024-12-18 23:45:27.507972,0 days 00:00:00.493999,kmeans,presence,110,7,COMPLETE
715,0.27319525824259605,2024-12-18 23:45:27.509558,2024-12-18 23:45:28.017667,0 days 00:00:00.508109,kmeans,presence,110,5,COMPLETE
716,0.21277423285931177,2024-12-18 23:45:28.019202,2024-12-18 23:45:28.590665,0 days 00:00:00.571463,kmeans,presence,80,10,COMPLETE
717,0.1124541480745031,2024-12-18 23:45:28.591948,2024-12-18 23:45:29.181088,0 days 00:00:00.589140,kmeans,presence,60,10,COMPLETE
718,0.1749409844426817,2024-12-18 23:45:29.182756,2024-12-18 23:45:29.820262,0 days 00:00:00.637506,kmeans,presence,20,6,COMPLETE
719,0.11440314553267439,2024-12-18 23:45:29.821791,2024-12-18 23:45:30.341631,0 days 00:00:00.519840,kmeans,presence,105,7,COMPLETE
720,0.15381587524195425,2024-12-18 23:45:30.343234,2024-12-18 23:45:30.832143,0 days 00:00:00.488909,kmeans,presence,115,4,COMPLETE
721,0.20436038731773265,2024-12-18 23:45:30.833702,2024-12-18 23:45:31.316814,0 days 00:00:00.483112,kmeans,presence,115,10,COMPLETE
722,0.17262093346671814,2024-12-18 23:45:31.318368,2024-12-18 23:45:31.766470,0 days 00:00:00.448102,kmeans,presence,120,5,COMPLETE
723,0.13998425642901993,2024-12-18 23:45:31.767999,2024-12-18 23:45:32.248404,0 days 00:00:00.480405,kmeans,presence,115,10,COMPLETE
724,0.13899159256424112,2024-12-18 23:45:32.249851,2024-12-18 23:45:32.704777,0 days 00:00:00.454926,kmeans,presence,120,10,COMPLETE
725,0.17307771870787914,2024-12-18 23:45:32.706237,2024-12-18 23:45:33.251963,0 days 00:00:00.545726,kmeans,presence,90,6,COMPLETE
726,0.15202027680674482,2024-12-18 23:45:33.253437,2024-12-18 23:45:33.716832,0 days 00:00:00.463395,kmeans,presence,115,10,COMPLETE
727,0.16315732299446772,2024-12-18 23:45:33.718321,2024-12-18 23:45:34.213566,0 days 00:00:00.495245,kmeans,presence,110,10,COMPLETE
728,0.17394924190829256,2024-12-18 23:45:34.215020,2024-12-18 23:45:34.668722,0 days 00:00:00.453702,kmeans,presence,120,10,COMPLETE
729,0.1566140747209673,2024-12-18 23:45:34.670133,2024-12-18 23:45:35.321589,0 days 00:00:00.651456,kmeans,presence,15,8,COMPLETE
730,0.22923067059235905,2024-12-18 23:45:35.323119,2024-12-18 23:45:35.853410,0 days 00:00:00.530291,kmeans,presence,105,7,COMPLETE
731,0.1413289163775626,2024-12-18 23:45:35.854799,2024-12-18 23:45:36.386251,0 days 00:00:00.531452,kmeans,presence,100,6,COMPLETE
732,0.20729700305408572,2024-12-18 23:45:36.387814,2024-12-18 23:45:36.860972,0 days 00:00:00.473158,kmeans,presence,115,10,COMPLETE
733,0.22679224377706628,2024-12-18 23:45:36.862544,2024-12-18 23:45:37.370148,0 days 00:00:00.507604,kmeans,presence,110,10,COMPLETE
734,0.14618984598089577,2024-12-18 23:45:37.371611,2024-12-18 23:45:37.828278,0 days 00:00:00.456667,kmeans,presence,120,3,COMPLETE
735,0.19189476235163286,2024-12-18 23:45:37.829713,2024-12-18 23:45:38.302905,0 days 00:00:00.473192,kmeans,presence,115,5,COMPLETE
736,0.24476578822753903,2024-12-18 23:45:38.304371,2024-12-18 23:45:38.788315,0 days 00:00:00.483944,kmeans,presence,115,10,COMPLETE
737,0.19690752139572187,2024-12-18 23:45:38.789899,2024-12-18 23:45:39.289062,0 days 00:00:00.499163,kmeans,presence,110,10,COMPLETE
738,0.22896740911535374,2024-12-18 23:45:39.290573,2024-12-18 23:45:39.736806,0 days 00:00:00.446233,kmeans,presence,120,6,COMPLETE
739,0.19983086857112498,2024-12-18 23:45:39.738398,2024-12-18 23:45:40.381028,0 days 00:00:00.642630,kmeans,presence,15,7,COMPLETE
740,0.14821066429586713,2024-12-18 23:45:40.382611,2024-12-18 23:45:40.883213,0 days 00:00:00.500602,kmeans,presence,115,10,COMPLETE
741,0.1937942399568056,2024-12-18 23:45:40.884773,2024-12-18 23:45:41.348384,0 days 00:00:00.463611,kmeans,presence,120,4,COMPLETE
