,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,GGB4605,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Alistipes,GGB3612,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Parabacteroides,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Anaerotignum,Phascolarctobacterium,Eubacterium,Lentihominibacter,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Veillonella,Haemophilus,Intestinibacter,GGB51491,Prevotella,Segatella,GGB4585,GGB4266,GGB3345,Holdemanella,Catenibacterium,Paratractidigestivibacter,Anthropogastromicrobium,Oscillibacter,Oliverpabstia,GGB4644,Pseudoflavonifractor,Vescimonas,Leyella,GGB9730,GGB51647,GGB4604,GGB9642,GGB9715,GGB9627,GGB81330,GGB9634,Ellagibacter,GGB1239,GGB4552,Romboutsia,Slackia,GGB99810,GGB143455,GGB3256,GGB4642,GGB4723,Senegalimassilia,GGB9712,GGB3429,GGB9760,GGB9766,GGB49409,GGB9603,GGB4888,Pilosibacter,Faecalicatena,GGB9708,GGB3588,Eshraghiella,GGB9758,GGB9790,GGB4456,GGB3304,GGB3730,GGB4672,GGB9759,GGB115571,GGB34797,Brotocaccenecus,Methanobrevibacter,GGB1627,GGB9677,GGB9602,GGB143497,GGB3653,Kineothrix,GGB9707,GGB9699,GGB4684,Wujia,GGB3619,GGB9747,GGB3321,GGB49418,GGB9345,otros
37082_2#3,4.611036017699115,1.8617060176991151,1.8406560176991151,0.570016017699115,7.421686017699115,1.871756017699115,5.0726060176991155,1.790516017699115,2.6017699115044242e-05,20.921556017699118,0.14417601769911503,2.6017699115044242e-05,0.5886660176991151,0.38580601769911504,2.6017699115044242e-05,0.23192601769911494,0.054406017699115045,0.352726017699115,2.6017699115044242e-05,0.656196017699115,0.060026017699115045,0.13733601769911505,10.165266017699114,0.504666017699115,0.4425760176991149,3.059956017699115,1.053086017699115,0.01923601769911504,0.013446017699115045,2.6017699115044242e-05,2.6017699115044242e-05,0.21986601769911504,0.40772601769911493,2.075986017699115,2.6017699115044242e-05,0.11255601769911505,0.15820601769911505,2.6017699115044242e-05,0.024496017699115042,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.05187601769911505,2.6017699115044242e-05,2.6017699115044242e-05,0.09996601769911505,2.6017699115044242e-05,0.08175601769911504,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.05699601769911505,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.08855601769911504,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.024626017699114943,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.004136017699115044,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,3.292466017699115,2.6017699115044242e-05,0.03510601769911505,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,0.11213601769911505,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,2.6017699115044242e-05,29.32066601769912
37082_2#5,0.4953253097345133,3.538805309734513,0.7631553097345132,5.2723153097345135,2.0382953097345133,0.6662253097345133,3.675865309734513,2.428645309734513,3.530973451327433e-05,10.691535309734514,1.5137553097345133,13.508965309734513,17.776675309734514,0.09050530973451328,3.530973451327433e-05,1.5713953097345135,4.294515309734513,0.08228530973451328,0.8661253097345133,6.781295309734514,0.05736530973451327,0.09736530973451328,1.1487753097345135,0.6490353097345133,0.7874053097345132,2.339025309734513,0.7790953097345132,0.1260553097345133,0.12278530973451328,3.530973451327433e-05,0.17160530973451327,1.2277853097345133,0.008945309734513275,0.06787530973451328,3.530973451327433e-05,0.12292530973451318,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.024165309734513273,3.530973451327433e-05,0.5626953097345133,1.6685053097345133,3.530973451327433e-05,3.530973451327433e-05,0.03828530973451327,3.530973451327433e-05,3.530973451327433e-05,0.014205309734513274,0.03680530973451327,0.9422353097345133,0.11070530973451329,3.530973451327433e-05,0.006575309734513174,3.530973451327433e-05,0.1472353097345133,0.18887530973451327,3.530973451327433e-05,3.530973451327433e-05,0.11271530973451328,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.012125309734513175,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,2.1037053097345133,3.530973451327433e-05,0.030815309734513272,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.04253530973451327,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.008885309734513276,0.15876530973451328,3.530973451327433e-05,3.530973451327433e-05,0.015155309734513275,3.530973451327433e-05,3.530973451327433e-05,0.11265530973451328,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.005665309734513274,0.32595530973451325,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.049715309734513276,0.17014530973451328,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,9.347165309734528
37082_2#6,1.3667377876106195,1.1167277876106194,2.6882677876106196,0.5797577876106194,1.1994177876106193,0.5240777876106195,1.2148977876106193,3.1992077876106197,0.03480778761061937,28.679687787610618,0.03740778761061947,1.2442077876106195,30.82575778761062,0.005867787610619469,3.7787610619469026e-05,0.3420077876106195,1.3355677876106193,3.7787610619469026e-05,1.9981977876106194,1.1228577876106194,0.3237077876106195,0.4993277876106195,0.7675177876106194,0.16843778761061948,0.6632977876106194,0.7634377876106194,0.9230777876106194,0.03314778761061947,0.004637787610619469,0.011687787610619468,1.1841877876106195,0.4122777876106195,0.02319778761061947,0.3609277876106195,0.002657787610619369,3.7787610619469026e-05,0.009887787610619468,3.7787610619469026e-05,3.7787610619469026e-05,0.0011777876106194689,3.7787610619469026e-05,1.4379777876106195,0.008477787610619469,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.024957787610619467,0.007917787610619469,0.4931777876106195,0.22583778761061946,3.7787610619469026e-05,0.2594577876106195,3.7787610619469026e-05,0.3211377876106194,0.03687778761061947,0.013707787610619469,3.7787610619469026e-05,0.6195077876106194,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.011377787610619469,3.7787610619469026e-05,3.7787610619469026e-05,0.15917778761061946,3.7787610619469026e-05,1.3209277876106194,3.7787610619469026e-05,0.3608377876106194,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.08735778761061946,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.013677787610619468,0.09973778761061947,1.2474677876106195,0.02338778761061947,0.02199778761061947,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.8326077876106194,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.24910778761061947,1.2592577876106195,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,0.7569077876106194,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,3.7787610619469026e-05,6.437117787610609
37082_2#7,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.8199316814159291,2.168141592920354e-05,0.06298168141592911,7.573431681415929,2.168141592920354e-05,0.0601516814159292,4.635181681415929,0.4468216814159292,5.303001681415929,27.836221681415932,2.168141592920354e-05,2.168141592920354e-05,9.564901681415929,5.096311681415929,2.168141592920354e-05,0.0589516814159292,20.764521681415932,2.168141592920354e-05,2.168141592920354e-05,0.15820168141592922,2.168141592920354e-05,2.168141592920354e-05,4.052371681415929,2.168141592920354e-05,0.5385816814159292,0.0884016814159292,2.168141592920354e-05,2.168141592920354e-05,0.3893116814159292,0.2967416814159292,0.0022816814159292037,2.168141592920354e-05,0.0012016814159292036,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.008581681415929203,2.168141592920354e-05,2.168141592920354e-05,0.012731681415929202,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.1088216814159292,2.168141592920354e-05,0.7332716814159291,0.3467616814159292,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.18740168141592922,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.028811681415929203,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.018851681415929203,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.014071681415929103,2.168141592920354e-05,2.168141592920354e-05,0.004571681415929204,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.032411681415929205,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.0033116814159292038,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.3077216814159292,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,2.168141592920354e-05,0.0969716814159292,2.168141592920354e-05,10.344511681415934
37082_2#8,0.16495265486725663,0.011612654867256636,0.3321826548672566,0.4872526548672566,1.5391726548672566,0.13742265486725663,0.5120826548672567,1.2156826548672566,1.1881726548672567,0.3118026548672566,0.08442265486725664,0.36712265486725665,0.015642654867256637,0.5117826548672567,0.013272654867256636,1.3033126548672567,0.6755826548672567,0.10610265486725665,0.05058265486725664,1.4891226548672565,5.2654867256637166e-05,0.03292265486725664,0.029532654867256636,0.003782654867256637,0.05981265486725654,1.2616926548672567,0.13914265486725652,5.2654867256637166e-05,0.022962654867256637,0.016162654867256637,0.14583265486725663,0.7636426548672567,0.019212654867256637,5.2654867256637166e-05,0.009222654867256637,0.3130926548672566,5.2654867256637166e-05,0.0050926548672566374,5.2654867256637166e-05,0.0014326548672566372,0.011882654867256637,1.4020026548672566,5.738522654867257,5.2654867256637166e-05,5.2654867256637166e-05,5.2654867256637166e-05,5.2654867256637166e-05,5.2654867256637166e-05,0.16487265486725663,0.39631265486725664,0.004852654867256638,5.2654867256637166e-05,0.04097265486725664,0.002262654867256637,0.8143526548672566,0.009872654867256636,3.9967726548672564,0.8247226548672566,5.2654867256637166e-05,0.09599265486725664,5.2654867256637166e-05,0.020812654867256638,0.31671265486725664,5.2654867256637166e-05,5.2654867256637166e-05,0.7458126548672567,0.04140265486725664,0.021342654867256637,0.03348265486725664,5.2654867256637166e-05,5.2654867256637166e-05,9.221232654867256,0.8879626548672566,5.2654867256637166e-05,0.009742654867256636,5.2654867256637166e-05,0.14865265486725662,0.0075826548672566375,0.002422654867256637,0.14677265486725663,5.2654867256637166e-05,0.0013626548672566372,0.15607265486725663,0.026032654867256637,5.2654867256637166e-05,1.1278726548672566,0.6491826548672567,0.026722654867256536,5.2654867256637166e-05,0.15214265486725662,0.06859265486725664,5.2654867256637166e-05,0.00033265486725663715,0.04992265486725664,0.026992654867256636,0.06895265486725664,5.2654867256637166e-05,0.5016126548672567,0.004882654867256637,5.2654867256637166e-05,0.004292654867256637,0.6282826548672567,5.2654867256637166e-05,5.2654867256637166e-05,0.017352654867256637,0.03677265486725654,0.38093265486725664,0.03295265486725664,0.004202654867256637,0.08808265486725664,0.031172654867256636,5.2654867256637166e-05,57.46565265486727
37082_2#9,1.4329783185840708,0.6036583185840708,0.8003983185840708,0.1873983185840708,0.2487583185840708,4.8318584070796455e-05,0.1448883185840707,1.3112283185840707,4.8318584070796455e-05,3.468108318584071,0.005808318584070797,0.2519383185840708,4.8318584070796455e-05,2.175248318584071,4.8318584070796455e-05,4.8318584070796455e-05,1.3085383185840707,0.0065183185840707964,0.18127831858407079,0.7556483185840708,0.004568318584070696,0.26577831858407075,0.0318283185840708,4.8318584070796455e-05,0.059728318584070794,0.5590083185840709,0.028388318584070798,0.011898318584070797,0.044348318584070796,0.011478318584070796,1.1015083185840706,0.0459883185840708,0.1431783185840708,4.8318584070796455e-05,0.1272283185840708,0.006748318584070797,4.8318584070796455e-05,4.8318584070796455e-05,4.8318584070796455e-05,4.8318584070796455e-05,4.8318584070796455e-05,2.0683583185840706,4.8318584070796455e-05,4.8318584070796455e-05,4.8318584070796455e-05,4.8318584070796455e-05,0.27077831858407075,4.8318584070796455e-05,0.020998318584070797,0.4202883185840708,0.032858318584070796,4.8318584070796455e-05,4.8318584070796455e-05,1.0117083185840707,4.8318584070796455e-05,0.2713083185840708,0.052458318584070796,4.8318584070796455e-05,4.8318584070796455e-05,1.5521783185840707,0.025028318584070796,0.0002983185840707965,0.38518831858407077,0.1145583185840708,4.8318584070796455e-05,0.0333383185840708,0.005738318584070797,4.8318584070796455e-05,4.8318584070796455e-05,0.008868318584070797,4.8318584070796455e-05,0.7612383185840709,4.8318584070796455e-05,4.8318584070796455e-05,0.04918831858407079,4.8318584070796455e-05,0.1564183185840708,0.1104083185840708,0.008578318584070797,0.9706983185840709,4.8318584070796455e-05,0.00034831858407079647,0.003988318584070796,0.7210283185840708,4.8318584070796455e-05,4.8318584070796455e-05,1.1413283185840708,0.12665831858407078,4.8318584070796455e-05,1.3572783185840707,4.8318584070796455e-05,4.8318584070796455e-05,0.037928318584070794,0.006908318584070696,0.0886483185840708,0.0412483185840708,0.8059983185840708,10.578778318584071,1.3335483185840706,0.029658318584070798,0.5057683185840708,0.4723583185840708,0.013868318584070796,0.0382383185840708,0.027358318584070798,0.11253831858407079,0.4582583185840708,0.024168318584070796,0.3026083185840708,0.1712883185840708,0.006838318584070796,2.7977683185840707,55.13934831858407
37082_3#10,5.327433628318583e-05,1.358073274336283,5.327433628318583e-05,0.18784327433628317,5.327433628318583e-05,5.327433628318583e-05,1.080953274336283,0.5259932743362833,0.13592327433628318,7.8728332743362825,5.327433628318583e-05,0.4026032743362832,0.006413274336283185,5.327433628318583e-05,0.001233274336283186,0.10240327433628318,0.3501932743362831,5.327433628318583e-05,0.08390327433628318,0.020993274336283188,0.003003274336283186,5.327433628318583e-05,0.23264327433628307,0.10299327433628308,5.327433628318583e-05,0.06384327433628319,1.328073274336283,5.327433628318583e-05,0.18005327433628318,5.327433628318583e-05,5.327433628318583e-05,0.044953274336283086,0.22159327433628317,5.327433628318583e-05,0.012533274336283186,0.04027327433628319,5.327433628318583e-05,0.0028232743362830858,0.0870932743362832,5.327433628318583e-05,0.010803274336283185,0.19149327433628308,0.14780327433628318,5.327433628318583e-05,5.327433628318583e-05,2.3426532743362833,0.0007932743362831858,0.09698327433628309,5.327433628318583e-05,0.09842327433628319,0.7132632743362832,0.21134327433628317,0.11279327433628318,0.5394132743362832,0.029303274336283186,0.6565832743362832,0.004233274336283186,0.1523332743362832,0.025463274336283186,0.15397327433628316,5.327433628318583e-05,0.09774327433628319,1.3208932743362831,1.3943532743362832,0.014423274336283185,0.047473274336283185,0.04003327433628319,0.19134327433628318,5.327433628318583e-05,0.015223274336283186,5.327433628318583e-05,1.4078532743362833,0.04585327433628319,0.21100327433628308,0.017853274336283188,0.007333274336283185,0.2586132743362832,0.3348332743362832,0.049573274336283085,5.327433628318583e-05,0.4586332743362832,5.327433628318583e-05,5.327433628318583e-05,0.4805732743362831,0.15985327433628319,0.14818327433628317,1.742093274336283,0.13380327433628317,0.4521032743362831,0.7787332743362833,0.0018832743362831859,0.7245632743362832,0.06433327433628319,0.007403274336283186,0.07808327433628319,0.02166327433628319,5.6269132743362835,1.5805932743362832,0.03128327433628319,0.13426327433628307,0.04247327433628319,5.327433628318583e-05,0.010703274336283186,5.327433628318583e-05,0.023683274336283186,0.5484732743362831,0.0005832743362831858,0.0032132743362831857,5.327433628318583e-05,0.21717327433628317,0.040603274336283086,0.3300332743362832,60.76536327433629
37082_3#11,3.530973451327433e-05,5.4362853097345125,3.530973451327433e-05,0.6625553097345133,0.044615309734513275,0.08352530973451328,2.933325309734513,0.26206530973451325,3.530973451327433e-05,1.3281453097345133,0.006895309734513174,3.7418453097345132,2.0080453097345132,3.530973451327433e-05,3.530973451327433e-05,0.6850453097345133,3.055995309734513,3.530973451327433e-05,0.015395309734513274,1.9624053097345133,3.530973451327433e-05,3.530973451327433e-05,1.1799053097345134,10.506065309734513,1.4946653097345133,0.6532253097345133,1.7565853097345134,3.530973451327433e-05,0.12552530973451317,3.530973451327433e-05,3.530973451327433e-05,0.48250530973451317,2.258845309734513,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.010515309734513275,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.27414530973451323,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,2.035885309734513,3.530973451327433e-05,2.085085309734513,0.08994530973451317,0.07156530973451328,0.5193753097345133,0.029735309734513174,0.23083530973451327,0.1316053097345133,3.530973451327433e-05,4.872325309734513,3.530973451327433e-05,3.530973451327433e-05,0.016195309734513275,3.530973451327433e-05,0.1613853097345133,3.530973451327433e-05,0.42591530973451325,3.530973451327433e-05,3.530973451327433e-05,0.17986530973451328,0.0015453097345132743,0.16278530973451327,3.530973451327433e-05,0.01805530973451327,2.479935309734513,2.3711553097345135,3.530973451327433e-05,0.07311530973451329,3.530973451327433e-05,3.530973451327433e-05,0.38105530973451324,0.17280530973451327,3.530973451327433e-05,0.23424530973451327,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.030875309734513273,3.530973451327433e-05,3.530973451327433e-05,0.9137053097345132,0.1334653097345133,3.530973451327433e-05,0.006445309734513274,3.530973451327433e-05,3.530973451327433e-05,0.12025530973451327,3.530973451327433e-05,0.042005309734513274,3.530973451327433e-05,4.895675309734513,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,1.0354853097345134,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.4047953097345133,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,3.530973451327433e-05,0.007575309734513274,3.530973451327433e-05,34.69519530973451
37082_3#12,0.008476371681415929,5.6371681415929195e-05,5.6371681415929195e-05,0.3722963716814159,1.6300263716814158,0.11958637168141592,1.7237363716814158,16.131906371681417,0.01433637168141593,16.498726371681414,0.00952637168141593,0.5792463716814159,0.7792863716814159,5.6371681415929195e-05,0.02171637168141593,0.5465763716814158,2.026616371681416,0.3475963716814159,0.16273637168141594,1.039756371681416,0.9342163716814159,5.6371681415929195e-05,0.2645663716814159,2.441906371681416,0.14016637168141594,2.046486371681416,1.182276371681416,0.7035863716814159,0.04625637168141593,0.01015637168141593,5.6371681415929195e-05,0.4282663716814159,5.6371681415929195e-05,0.2841563716814159,0.09291637168141592,0.01458637168141593,0.21472637168141592,0.660416371681416,0.0012463716814159293,0.0017663716814159292,0.018926371681415928,2.0978863716814162,0.05071637168141593,0.3966363716814159,5.6371681415929195e-05,1.596786371681416,1.349126371681416,0.4095763716814159,0.08412637168141582,0.5808263716814158,0.02923637168141593,1.584216371681416,0.24519637168141584,5.6371681415929195e-05,0.03373637168141593,1.2278763716814158,5.6371681415929195e-05,0.01981637168141593,0.19196637168141584,0.014806371681415829,5.6371681415929195e-05,0.19661637168141594,0.4464563716814159,0.2610563716814158,0.3515663716814159,0.18101637168141593,5.6371681415929195e-05,0.00903637168141593,0.06278637168141592,0.2653063716814159,0.09398637168141592,0.3974263716814159,0.06629637168141592,0.20874637168141594,0.09799637168141592,0.02500637168141593,0.21986637168141593,0.08989637168141593,0.07140637168141592,0.02857637168141583,0.03214637168141593,5.6371681415929195e-05,0.08203637168141592,0.3000263716814159,0.007916371681415929,5.6371681415929195e-05,0.057376371681415926,0.15653637168141593,5.6371681415929195e-05,5.6371681415929195e-05,0.046046371681415926,0.11630637168141593,0.015076371681415929,0.05189637168141593,5.6371681415929195e-05,5.6371681415929195e-05,1.2085263716814159,0.5597463716814159,5.6371681415929195e-05,0.01517637168141593,0.02984637168141593,0.18247637168141595,0.3231963716814159,0.01525637168141583,5.6371681415929195e-05,0.009406371681415929,5.6371681415929195e-05,0.02904637168141593,5.6371681415929195e-05,0.005786371681415929,5.6371681415929195e-05,0.03231637168141593,32.23826637168139
37082_3#13,5.389380530973451e-05,0.22699389380530974,0.2594638938053097,0.03960389380530963,0.21000389380530965,0.24168389380530975,4.09193389380531,0.14525389380530976,0.14585389380530975,7.91785389380531,0.20583389380530975,1.1984638938053098,0.6597138938053098,5.389380530973451e-05,5.389380530973451e-05,0.7374538938053097,1.18980389380531,5.389380530973451e-05,0.12799389380530965,1.6166838938053099,0.005333893805309734,5.389380530973451e-05,0.6270738938053096,0.35069389380530963,0.07820389380530973,0.8829538938053098,0.07086389380530973,5.389380530973451e-05,1.41194389380531,5.389380530973451e-05,0.16482389380530973,0.19074389380530965,0.25293389380530973,5.389380530973451e-05,0.004413893805309734,0.07411389380530974,5.389380530973451e-05,5.389380530973451e-05,0.4008838938053097,0.007513893805309634,0.024803893805309733,0.7575638938053098,5.389380530973451e-05,0.18471389380530975,5.389380530973451e-05,6.58123389380531,1.54016389380531,0.3060038938053096,0.018373893805309734,0.46131389380530974,0.027083893805309733,3.5527338938053097,5.389380530973451e-05,0.22813389380530974,0.07868389380530974,0.5893938938053097,5.389380530973451e-05,1.2716138938053099,0.23986389380530976,5.389380530973451e-05,0.027533893805309736,0.07090389380530973,0.6948138938053098,0.7138338938053097,0.060783893805309734,5.389380530973451e-05,0.045713893805309734,0.14601389380530974,0.0011338938053097344,0.004223893805309734,5.389380530973451e-05,0.9569638938053098,5.389380530973451e-05,0.4161038938053097,0.060923893805309735,0.024263893805309734,0.3373838938053097,0.004453893805309734,0.010523893805309735,0.04004389380530973,0.3773638938053097,5.389380530973451e-05,0.11511389380530973,0.19466389380530974,0.7174438938053097,0.037333893805309736,0.07382389380530974,0.22987389380530976,0.13421389380530974,5.389380530973451e-05,0.006993893805309734,0.4706538938053097,0.056593893805309735,0.10757389380530974,0.05207389380530973,3.8153238938053096,16.08011389380531,0.08140389380530974,3.1495238938053096,0.0024938938053097348,5.389380530973451e-05,0.4220838938053097,5.389380530973451e-05,5.389380530973451e-05,0.0006338938053097344,5.389380530973451e-05,5.389380530973451e-05,0.0020538938053097345,0.14860389380530975,5.389380530973451e-05,0.3422838938053097,0.16740389380530976,30.198573893805314
37082_3#14,0.0839946017699115,5.1757346017699115,0.030354601769911504,0.018874601769911504,0.1124246017699115,0.0708146017699115,10.968944601769913,0.1997646017699115,12.621264601769912,13.211174601769912,4.4601769911504425e-05,3.0247546017699114,4.4601769911504425e-05,0.051864601769911506,4.4601769911504425e-05,7.225164601769911,0.6176746017699115,4.4601769911504425e-05,0.6700046017699115,0.7885346017699115,2.7187446017699117,0.004964601769911504,0.0768346017699115,0.15775460176991152,0.034074601769911506,0.0913346017699115,0.1144646017699115,0.010234601769911504,0.04058460176991151,4.4601769911504425e-05,0.013984601769911504,3.281204601769912,0.5181346017699116,0.016294601769911404,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,0.22162460176991153,4.4601769911504425e-05,4.4601769911504425e-05,0.37767460176991147,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,0.13577460176991152,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,0.6285846017699115,0.015964601769911504,0.6061246017699115,4.4601769911504425e-05,3.780574601769912,4.4601769911504425e-05,0.06177460176991151,0.032344601769911406,4.4601769911504425e-05,0.0647646017699115,0.20741460176991153,0.0020946017699115045,0.0035746017699115045,0.0896146017699115,0.1243346017699114,4.4601769911504425e-05,0.058014601769911404,0.006754601769911504,0.0712146017699115,4.4601769911504425e-05,4.4601769911504425e-05,0.5152946017699115,4.4601769911504425e-05,4.4601769911504425e-05,0.2174846017699114,0.002854601769911505,0.1294346017699115,0.011054601769911503,4.4601769911504425e-05,0.010554601769911404,0.03272460176991151,4.4601769911504425e-05,0.025714601769911503,0.046154601769911506,0.1812846017699115,0.006014601769911505,0.0834046017699114,0.010914601769911504,0.1769246017699115,0.014944601769911404,0.018214601769911503,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,0.03997460176991151,0.028934601769911503,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,4.4601769911504425e-05,0.013214601769911504,0.4937746017699115,0.1709046017699115,0.9510446017699115,4.4601769911504425e-05,0.1284646017699115,4.4601769911504425e-05,0.0018046017699115044,4.4601769911504425e-05,28.248904601769844
